text,terms,lab_sim
"$160 for 2 filets, 2 sides, an appetizer and drinks.",[],0.40157852
"its a nice quiet location to go eat a good meal, relax, be able to talk and have a very good time.",[],0.48392916
"we arrived for dinner expecting to be impressed by a place that has an impressive past - but, that's just it -- the past!",[],0.48604223
the wine list is extensive and impressive.,[],0.41629022
"when we left at 8:00 pm, it was packed and noisy.",[],0.34248453
"okay, so i never write but there doesn't seem to fair balance of positive to negative reviews concerning green bo and it's time to speak up - i live in chinatown.",[],0.3236478
the zucchini and mashed potatoes are a blend of garlic and butter which simply melts in your mouth.,[],0.28007057
never fails to please.,[],0.24513452
will absolutely visit again.,[],0.33832136
make sure you have the spicy scallop roll.. .,[],0.37034824
this big draw is the all you can sushi here for $19.95!,[],0.4593007
we spent 50 $$ definetly will come back with my friends!!!,[],0.27912304
went to village last night for my birthday.,[],0.39624316
"some of the workers ignore me and talk to the female customers, other times, they've skipped my order.",[],0.2850656
they've the best desserts and mixed drinks as well as snack foods.,[],0.65677917
that's good and bad.,[],0.3150787
the best burger i have had in the village.,[],0.6344143
we visited orsay during ny restaurant week and tried their $35 menu.,[],0.6084229
i would have gotten some cole slaw and a knish if my stomach had more space.,[],0.41307187
"came here for restaurant week, didn't save much, but it was still great.",[],0.66110694
would never go back there.,[],0.3393413
three of us arrived for dinner about 5:30 on a week night without reservations.,[],0.36051896
"be careful, when they say spicy, they mean it!",[],0.33045614
your money could easily be better spent elsewhere (anywhere).,[],0.20671108
"only drawback - they won't toast your bagel, and they don't make eggs for the bagel.",[],0.39179882
as always we had a great glass of wine while we waited.,[],0.43550995
bring your appetites.,[],0.3585034
for dinner i had the chicken tikka-masala and some garlic naan.,[],0.54379344
"like others have said, don't expect the restaurant to make a nite out romantic for you and yes, a busy restaurant may require you to wait.",[],0.42284483
"seriously, this place kicks ass.",[],0.3798753
the food is nothing like its menu description.,[],0.46777192
i loved it and would highly recommend.,[],0.3917586
i've been here twice now.,[],0.27702245
the best place to bring kids or any friends who want to do something different.,[],0.43774062
"however, i do not understand the extraordinary hype about this restaurant.",[],0.6057729
it's a small cute restaurant.,[],0.6063615
i will be returning.,[],0.15262875
restaurant was dirty and unkempt.,[],0.5235087
nice place though.,[],0.36286938
"similar to other indian restaurants, they use the dinner special to attract customers at the door.",[],0.5231305
it is a small restuarant so go early and it will be nice and quiet- go late and it will be packed!,[],0.29071656
"the people with carts of food don't understand you because they don't speak english, their job is to give you the delicious food you point at.",[],0.4039296
"not the greatest sushi place, but excellent for a $19.95 all you can eat.",[],0.6736888
"shockingly easy to throw a group dinner here: simple contract, deposit only to hold the date the entire 2nd fl mezz for our grp of 20.",[],0.3198896
what i didn't like was how the food came right after it was ordered.,[],0.59706783
try it side by side and there's no comparison.,[],0.31166178
i think i've had some the best meals of my life at minnow.,[],0.64742804
"great roofdeck, nice group of 30 somethings, but no music, kind of quiet.",[],0.3614316
"if we were to move from the upper east side, we would genuinely miss this restaurant.",[],0.52470285
"the best part of the experience was knowing that the manager (a bubbly, friendly young woman with a great smile) truly cared about how we were doing.",[],0.38605806
i would highly recommend it.,[],0.3998265
it's great to go for a quick lunch either alone or with a friend.,[],0.51538795
lloovve this place.,[],0.28777105
"you get what you pay for and with that logic in mind, spice is a great place to grab some cheap eats and drinks in a beautiful setting.",[],0.5593956
"place should also have a 1,2,3 chili rating to be more authentic...",[],0.57542497
went last thursday.,[],0.28062597
i love this place more and more everytime i go.,[],0.4350739
i go and eat out at many different restaurants and this is one place you have go and try.,[],0.54376054
"we only ordered desserts and drinks, but no refills were offered.",[],0.31954223
"i have been here a few times for dinner, once for brunch and twice for lunch.",[],0.49925476
we went to ino for valentines.,[],0.36283246
"the real kicker of the menu, however, is the beef cubes or the chicken with chili and lemon grass.",[],0.56182426
"it was good, but was not what i thought it would be.",[],0.39200637
"he always says, i don't have customers.",[],0.30062518
instead ordered an ice cold beer which to me works with indian.,[],0.36799234
"they never brought us complimentary noodles, ignored repeated requests for sugar, and threw our dishes on the table.",[],0.43959114
we had a good time.,[],0.35381213
"also, the hostess called me today to thank us for coming and mentioned how she hoped that my girlfriend enjoyed her birthday - unexpected, but a truly above and beyond thing to do...",[],0.3502828
people are rude bit again it's new york!,[],0.28103483
we all felt it was worth it.,[],0.38211375
"the plain slice is great and if you get toppings, the whole slice is topped with them, not sparsely sprinkled on like some places.",[],0.5102367
"based on the reviews on here, it appears that the restaurant is overwhelmed after the 7 pm.",[],0.5292422
"you'll pay at least double at any other italian restaurant in the city, and most still don't compare.",[],0.47697344
came looking for this place because i heard good things.,[],0.5091566
i live on the street this place is on.,[],0.27643612
horrible.,[],0.29681593
here's to the fake fish tanks too...,[],0.2977184
what an amazing meal and experience!,[],0.643188
"the staff has always been attentive and kind, and i've always been amazed at how they've handled all the various different group sizes that come in.",[],0.36957395
it is the best deal in town for a monday night dinner at a fine restaurant.,[],0.68585616
nothing special about this place.,[],0.4155601
"also, the sandwiches (nearing $7) didn't come with anything like chips or a side.",[],0.54583675
and never strayed.,[],0.26081145
leave the kids at home!,[],0.15096267
"this place has good potential, but needs a significant amount of work before we can justify spending that much money on indian food you can get everywhere else.",[],0.4813496
and all of that won't break your bank!,[],0.21617702
delicious.,[],0.36944333
big thumbs up!,[],0.24747616
we were seated at the sushi bar in front of yasuda.,[],0.39939347
they even scoop it out nice (for those on a diet) not too much not to little.,[],0.34490094
it's easy to get a table for a large group and you don't get hustled out.,[],0.31326288
salads are a delicious way to begin the meal.,[],0.41493157
that's why you have to pay more for that.,[],0.1338441
if you've ever been along the river in weehawken you have an idea of the top of view the chart house has to offer.,[],0.28460264
i loved it.,[],0.28631473
but i wouldn't wanna live there.,[],0.24536271
arigato gozimas yuka!,[],0.17833543
i knew upon visiting nyc that i wanted to try an orginal deli.,[],0.46073285
i would highly recommend this place!,[],0.53138363
"yes, there might be a wait if you have no reservations.",[],0.2657883
- i asked for them spicy and they were delicious).,[],0.46189898
downstairs lounge is always a good attraction,[],0.42154744
"(food was delivered by a busboy, not waiter) we got no cheese offered for the pasta, our water and wine glasses remained empty our entire meal, when we would have easily spent another $20 on wine.",[],0.5266246
"the food was not fresh, the sauces were bland and very oily.",[],0.56564575
"off the beaten path, this jewel of a restaurant shines just one block away from the plethora of 6th street indian restaurants.",[],0.45418397
this is definitely an excellent date spot because of the ambiance and on the weekends the night scene is more than alive.,[],0.4089873
i would defiantly come back here again as one of my top choices.,[],0.23951253
i loved everythig about it-especially the shows and actors.,[],0.26368785
zero ambiance to boot.,[],0.071788296
got a little loud after 8pm when the joint got full.,[],0.27243996
as soon as my father lifted his pen from the check a chef appeared to usher us out.,[],0.37101004
the parathas and kebabs are made when ordered ensuring a level of freshness that is unsurpassed.,[],0.32427913
great neighborhood joint.,[],0.44232002
my fiance took me to scopa last week for my birthday and i couldn't believe the food.,[],0.53605783
i take all my nyc guests to vt's.,[],0.39799944
"it is sometimes a little cramped, and can get a little warm, but hello, it's nyc!",[],0.35580248
"good crowd, good outdoor seating, with a hip japanese vibe.",[],0.45592925
"we asked to be moved (which took half an hour), and then were seated in a high traffic area in the back, even though the rest of the room was practically empty.",[],0.25507057
"good to find a restaurant where the owners have some imagination and they have actually pulled it off, like in this case.",[],0.5128434
"however, their popularity has yet to slow down, and i still find myself drawn to their ambiance and delectable reputation.",[],0.26466137
"the place wasn't too hard to find, but it was kind of packed, as soon as my boyfriend and i got our food, the line reached the door.",[],0.4705453
i am happy i did the food was awsome.,[],0.62782556
"we ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.",[],0.45633498
a bit breezy up there on the mezzanine from the wind coming from the tracks.,[],0.31314054
"i recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",[],0.5031581
i loved the shows.,[],0.2514465
"and i have been around the block, to say the very least.",[],0.27855504
"then, get ripped on free box wine.",[],0.24923438
my wife and i ate here earlier this week and have not stopped ranting and raving about the food.,[],0.55302125
the pizza is yummy and i like the atmoshpere.,[],0.5679894
"also, don't plan on asking for your favorite roll, if it's not on the menu, you can't have it.",[],0.31114176
give it a try and enjoy.,[],0.37818074
...and that's saying a lot.,[],0.15401919
the only thing i could get attention from was one of at least two cats running around that kept batting at my table.,[],0.29177812
"however, go for the ambience, and consider the food just a companion for a trip across the world!",[],0.59555423
i think this is one of the more underrated places in the city.,[],0.46295053
for out-of-towners who will get a big thrill out of the location!,[],0.37479225
everyone that has ever come here with me has become a convert and returned regularly with their own friends.,[],0.19266002
i go at least 3 times a month and have never been disappointed.,[],0.39911038
"obviously the chinese translation of this place does not mean big wong, it actually means great prosperity.",[],0.27388063
i think the restaurant was too loud (when full) to be romantic.,[],0.50277495
"i have had so many dinners here and it's always been perfect - on a date with my husband, with my mom, with girlfriends and larger groups.",[],0.6097667
"when you want a piece of beef, head on over.",[],0.34627566
"delicate spices, onions, eggs and a kick-ass roti.",[],0.4589192
"also, if you don't want to sit at a certain table, you don't have to!",[],0.33620322
unbelievable.,[],0.24964805
"my wife and i will usually only order one primi and one secondi and split them, as they tend to offer large portions.",[],0.30864948
this restaurant was way overhyped.,[],0.5788915
i've overheard comments from him to his employees that should not have been delivered in the dining area and i've been sitting there while he lectured another customer.,[],0.39506575
i cannot imagine you not rushing out to eat there.,[],0.52185255
just bring someone who speaks cantonese because waiter may not understand you.,[],0.34592885
i thought i had died and gone to heaven.,[],0.20708501
"not someplace i would seek to try out but if i am in the area again, i will certainly stop by.",[],0.31511515
every waitress and customer who passed by me bumped into my chair.,[],0.349858
i have been going there since it opened and i can't get enough.,[],0.4403433
"always popular, always full, always a wait.",[],0.2772759
"in fact, you can't miss it.",[],0.19267498
it is run by the same sichuan chef who started the chain in chinatown.,[],0.3808073
get the feeling they settled into a groove a while ago.,[],0.20605168
"i can't wait for summer, when they serve outside on their gigantic patio.",[],0.50938106
go here for the drinks!,[],0.42174008
i'd definitely recommend this little place.,[],0.4969948
"again, if you are in this neighborhood - by all means, come here.",[],0.28911424
"the first 2 courses were very good, but the chocolate sampler was too rich for me and the dessert wine far too sweet.",[],0.48912162
"butter was melted, white wine warm, cheese oozing everywhere.",[],0.372139
"it cannot be the ambience, because the place is very cramped and some guests have to sit in an aisle.",[],0.3958596
get it together.,[],0.18600714
"my entree of hot pot with seafood was full of imitation crabmeat with a couple pieces of shrimp and squid, and was unnecessarily heated with a burner.",[],0.4148969
"in fact, while leaving the place we saw two people looking at the menu, and i couldn't help telling them that the food was horrible.",[],0.63029474
"even though the restaurant was packed, we were seated promptly and even asked for a table upstairs with no problems.",[],0.47822845
"if you want americanized chinese food with your usual watery, generic white sauce, this is your place.",[],0.46177056
"the only possible drawback to this last point is that as of the date of this posting, the additional menu items are only written in chinese.",[],0.27286702
"food is average, and i would say even the chain restaurant baluchi's tastes better.",[],0.656041
enjoy!!!,[],0.14550944
my boyfriend and i were in ny for a few days and pastis was a place that came recommended.,[],0.38419083
i read the other review and have to say i had the opposite experience here last sunday.,[],0.32344833
"if anyones has doubt of not knowing enough about wines,please check their wine list.",[],0.32139328
never again!,[],0.20620508
have the iced tea.,[],0.27929428
for park avenue i expected so much more.,[],0.32625926
"small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.",[],0.6160629
so rude.,[],0.20457996
you can actually get 2 salads worth if u take it home and add it to some lettuce!,[],0.3966641
they are fast.,[],0.25308132
"very neighborhoody, very quick and sufficient.",[],0.4002207
i ate here a week ago and found most dishes average at best and too expensive.,[],0.6706394
and i could do without the cigar smoke.,[],0.19873986
"still, try it once, since if you end up loving the food, it could be one of your best dining experiences.",[],0.64581776
i've waited over one hour for food.,[],0.4752543
great deal!,[],0.1532326
stay away from the latter since you won't go for seconds (hint hint).,[],0.13838498
"not only does make the best pizza in ny , maybe anywhere.",[],0.54061455
our waiter and all of the people helping him were attentive and genuine.,[],0.49201024
the place is a bistro which means: simple dishes and wine served efficiently in a bustling atmosphere.,[],0.5036211
"overall, the ingredients and technique are there and i am encouraged enough to return at lunch or dinner to see whether the boldness of the flavour palette improves.",[],0.54741615
the fish was not fresh and the rice tasted old and stale.,[],0.40913418
this is the pinnacle of indian fast food (all fast foods in my opinion).,[],0.5545869
we do not need to go to a four-star restaurant anymore.,[],0.44158226
i thanked my friend who recommended me this restaurant and will certainly recommend it to others.,[],0.6667365
i plan on stopping by next week as well.,[],0.21170753
"compared to ess-a, tal offers a less doughy bagel!",[],0.33168313
"as a retired hipster, i can say with some degree of certainty that for the last year lucky strike has been the best laid-back late night in the city.",[],0.376121
"then, if they answer the phone, you're lucky if they don't hang up on you!",[],0.1499301
they offer the same menu but have creative drinks that are loaded with alcohol and cheeky names -- but they do cost you.,[],0.45830625
the food was pretty tradional but it was hot and good with large portions.,[],0.67525494
highly recommended to all!,[],0.34151858
highly recommended.,[],0.31880692
"unless you are eating in the pizzeria side of this place, and are not in a rush, this place is a bad idea.",[],0.57082266
ambiance is barely romantic but management tries.,[],0.26767376
they were very abrupt with me when i called and actually claimed the food was late because they were out of rice.,[],0.47077954
"after the main course came, we didn't see our waiter for at least 40 minutes!",[],0.42214423
it will be on my to do list the next visit to nyc.,[],0.35121477
"when family came in he gave them apps to test their palets, and then ordered for them.",[],0.22813754
i was pleasantly surprised to find this gem in hoboken.,[],0.40387803
if i wanted to deal with a crappy scene and annoying customers i'd go out in manhattan.,[],0.41380247
"after a seafood craving, i checked citysearch and chose to go to fish based on a previous review and the citysearch info.",[],0.43021783
right off the major deegan you get ladies from all over the city.,[],0.28637168
until you realize that their five minutes is meaningless and your wait may be anywhere from two to twenty minutes it may be frustrating.,[],0.18188836
always fresh and delicious.,[],0.5394627
"this is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!",[],0.5079837
this is a fun restaurant to go to.,[],0.6967573
had a late night dinner on a saturday night.,[],0.4088664
bravissimo !!,[],0.16159566
"when i arrived at orsay i was thrown back, in a veyr good sense.",[],0.17045678
"this is the cheers of new york, whether you've ever been there or not.",[],0.38862115
it's to die for!,[],0.18242145
"i've had the lunch buffet at chennai a couple of times, when i have been in the neighborhood.",[],0.59549886
you will be satisfied.,[],0.30635536
another great place to take out-of-towners!,[],0.48834532
"but, hey, there is anything better with a decent vegetarian selection in astoria.",[],0.5115125
we were less than impressed.,[],0.24743097
but still my date was bad,[],0.18855822
would definitely go back again.,[],0.19275185
i have been to rao's probably 15 times the past 3 years and it keeps getting better.,[],0.40349975
(and i have eaten my share) which impresses me for having such a large amount of people to serve.,[],0.6309281
"had 1 appetizer, 2 entrees and 2 cokes and the bill was $55.00, not including tip.",[],0.43255326
"it's really a takeaway place, i wouldn't sit if i could take it home.",[],0.35789788
the most fun restaurant i have ever been too!,[],0.66273284
slightly above average wines start at $70+ with only one selection listed at $30+.,[],0.36760342
"nobody at this restaurant will give firm answers about anything and in the end, not one person takes responsibility for anything.",[],0.3671803
i recommend this place to everyone who asks me where to go for a good meal.,[],0.68621886
go for it!,[],0.19083104
highly recommended.,[],0.31880692
i cannot imagine a friendlier staff working in a restaurant.,[],0.48978278
i do suggest to ask to be seated upstairs if you are looking to be a little cozy.,[],0.3218405
"to speak of the park side, words can not describe.",[],0.1630589
the wine list is extensive and can easily hike up an otherwise reasonably priced meal.,[],0.54022217
we always get a sampling of appetizers and share.,[],0.42185503
"it is nearly impossible to get a table, so if you ever have the chance to go here for dinner, do not pass it up.",[],0.455111
"i like cafe noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!",[],0.4386216
but $1 for each small piece???,[],0.22289515
"no food snobs allowed, this place is for people who appreciate good food.",[],0.56694824
i liked the food at this quasi-thai restaurant.,[],0.66678286
by far the best salad i have had in a fast food restaurant.,[],0.61027855
not a great place for family or general dining.,[],0.60736144
the workers there also absolutely load the bagel with cream cheese (gets a little messy).,[],0.44057366
i was wrong.,[],0.12007938
"so, the menu is written in chalk above your head and it all sounds delicious.",[],0.51654685
no plans to return anytime soon.,[],0.22076471
"seriously, this is the best all you can eat in town- as everyone says, the spicy tuna hand rolls are the best- have 4 of these, and you've broken even.",[],0.643959
there is not a single place in chinatown where you have a nice neighborhood feeling like here.,[],0.37072325
"while sapphire is certainly not lacking in ambiance, and probably has the best decor of any indian restaurant i have been to in new york city, the food was not what i had hoped for.",[],0.5187495
i would highly recommend this place to anyone looking for a casual atmosphere that whisks you away to the left bank of the river seine.,[],0.41614354
i just do not understand what the fuss is all about.,[],0.12313256
"we liked it so much, that we will always make it a point to dine here when we visit new york.",[],0.5667111
"but the best part about ls is the late night atmosphere, delightfully free of the bts.",[],0.29236916
for an untrendy rip-off- eat here.,[],0.56038475
and you're hungry a few hours later.,[],0.3497093
i can't wait to go back.,[],0.26782456
i hate hate hate this place.,[],0.24552397
we even had a visit from the manager who wanted to make sure we were enjoying ourselves.,[],0.4201754
monday nights are a bargain at the $28 prix fix - this includes a three course meal plus *three* glasses of wine paired with each course.,[],0.3917475
wonderful!,[],0.30578563
it took them 15 minutes to put water in our glasses.,[],0.17897454
go hungry and enjoy.,[],0.39800093
i have eaten a lot of pizza here.,[],0.5619706
this place is worth an one-hour drive.,[],0.4375791
from the complimentary chef app of a delicate butternut squash ravioli in a delicious truffle sauce to an amazing buttery and tender langostine entree to a dessert that i can't remember because of the fabulous cakebread cabernet we were drinking -- the whole evening was amazing.,[],0.45666078
truly the mark of an attentive waiter.,[],0.49694818
the food is inventive but still keeps traditional indian flavoring.,[],0.43831626
all i can say is wow!,[],0.26540855
this is a cute place and could be good but they need to get their act together.,[],0.28164643
"sure enough, exactly 30 minutes later we got the call and were seated promptly.",[],0.2483073
food was ok - fish was cooked well.,[],0.58808947
we actually left hungry and went across the street to wo hop at 15 mott street for some good chinese food.,[],0.48964226
the catch is that you are charged extra for anything that you leave on your plate so don't be a greedy pig!,[],0.3294042
wont come back again for sure!,[],0.1749748
i went to utsav about a yr ago with my family.,[],0.29839894
"the place is sleek, modern and playfull and i will return again frequently.",[],0.44644207
"after being told that our party of three would be seated in 10 minutes and watching other parties (multiples of 2 and higher) seated for 40 minutes, the three of us were squished into a small 2-person table.",[],0.22562274
bon appettite!!,[],0.20779984
"the food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.",[],0.50161994
the food is authentic italian - delicious!,[],0.5491569
skip dessert.,[],0.40331975
we spent $200 in this place and left hungry and very disappointed.,[],0.50141096
it is simply amazing.,[],0.43174177
i complete the total bagel experience by having it lightly toasted.,[],0.4005129
i liked this place the first time but doubt i will ever return.,[],0.44963595
it's all about the food !!,[],0.5888409
"skip this restaurant, it's a big disappointment.",[],0.56978273
"stick with the chicken, beef, and lamb dishes.",[],0.5280568
always full with tourists (especially because of it's close proximity to rockefeller center).,[],0.4294952
"bravo, blue hill!",[],0.2678495
"conveniently located too, being right on bedford ave.",[],0.2914374
my friends and i came across this place while walking in the village.,[],0.3622235
this place is to be avoided.,[],0.37124303
my sister says it reminds her of a restaurant run by high-school students who don't know what they are doing.,[],0.42872974
"we, there were four of us, arrived at noon - the place was empty - and the staff acted like we were imposing on them and they were very rude.",[],0.2868759
"at 6:30, we were the third party there.",[],0.24633025
i will definetly be going back.,[],0.1933792
"no, really.",[],0.15356463
i've been to naples 45 for dinner twice.,[],0.55725926
i'm saving up for my next visit.,[],0.35630572
their wines by the glass are a great accompaniment and you can eat like a king with wine for under $30.,[],0.58522844
this place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,[],0.4641302
"believe us, we've been eating sushi for over 15 yrs.",[],0.4037523
"worth it for a special occasion, or any time!",[],0.4371593
i recommend to anyone who wants to dress up and impress the lady.,[],0.33017945
"i had a late dinner at lucky stike, a great name for a joint if ever i saw one.",[],0.46835956
"been there, done that, and new york, it's not that big a deal.",[],0.29435506
definitely a once a year treat that i look forward to around the holidays!,[],0.42937702
from an english speaking staff.,[],0.116607055
"anyhow, we were able to sit as long as we wanted and chat, which was nice.",[],0.37027588
and they have these home made potato chips at the bar that are the most delicious things in the world!,[],0.56915385
a defitely must visit.,[],0.24835888
my husband and i enjoyed each of the 6 taste size portions and left completely full.,[],0.47961414
"i went here with a friend on a whim, we went someplace else first and couldn't get a table.",[],0.50254345
my friends and i showed up on a sat.,[],0.2431286
the steak was excellent and one of the best i have had (i tasted the butter intitally but in no way did it overwhelm the flavor of the meat).,[],0.56575644
terrific menu full of unique rolls and special dishes.,[],0.6189428
"we love the food, drinks, and atmosphere!",[],0.5538037
(i've ordered from the 2nd ave.,[],0.40894923
"went on a 3 day oyster binge, with fish bringing up the closing, and i am so glad this was the place it o trip ended, because it was so great!",[],0.50938344
my husband and i have been there a couple of times and each time we sat at the sushi bar (chef yoshi) and ordered everything ala carte.,[],0.640966
"if the weather is nice, try to snag an outside table.",[],0.3565003
"however, for what we spent, overall, it just was not up to par.",[],0.30890524
"i recommend their pad see ew, pork chops or tofu plates.",[],0.5289673
never in my life did i think that i could be satisfied both in taste and in quantity for $3.00 in nyc.,[],0.5273049
"the main course had an average portion, and was decent overall.",[],0.2902043
20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other.,[],0.46209934
"just remember, the later you go, the longer you may have to wait.",[],0.17113751
i live in the neightborhood and am a regular.,[],0.2003918
the dinner menu is diverse and top-notch as well.,[],0.66397697
i definitely will go back.,[],0.21710518
finally!,[],0.25516114
i've never been disappointed.,[],0.26216668
i won't go back unless someone else is footing the bill.,[],0.22765948
"we live in new jersey and whenever we go into new york city we buy bagels to eat hot and then to freeze (they told me that if i call in the order, they'd bring it out to the car so i wouldn't have to look for parking).",[],0.46418354
"from the street it looks very hidden, and is actually an old warehouse.",[],0.23747534
my boyfriend and i have been to the minnow four times now and we have consistently been impressed.,[],0.43883318
"i wouldn't mind going back some time, but not before trying others nearby.",[],0.32396886
i found this restaurant to be one that truly values its patrons.,[],0.6827033
"for some reason the place was empty when we got in and remained so for the entire evening, i don't understand why but we had a blast and will definately go back the next time we are in the area.",[],0.3385701
simple comfort food and what hot and lage portions.,[],0.56338465
but i just would like to say i read the reviews people left and thats why i checked it out.,[],0.25391617
"stay away from the two specialty rolls on the menu, though- too much avocado and rice will fill you up right quick.",[],0.52502066
"i've eaten at pizza gruppo a few times, but more often i order delivery.",[],0.5616079
we didn't get drink refills and she didn't even offer us the option of dessert.,[],0.3922613
"if you can handle that, it's a great place for a business dinner, fun with friends or simply a table for 2.",[],0.5711998
"also, specify if you like your food spicy- its rather bland if you don't.",[],0.45874682
"when my husband and go there, we spend $60.00 (have lobster tails ummmmm need i say more) i can't say any more, it a place you'll never forget if you never go, you'll miss a meal of your life time",[],0.54051965
"in an effort to increase turnover, the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse.",[],0.36893055
"oh yes, and if you are a fan of indian oldies film stars, there are plenty of portraits of indian actors and actresses in classic black white that adorn the walls, some of which, i would love to know where they obtained.",[],0.14062525
the neighborhood was nice though so check out another restaurant instead.,[],0.6178423
this is also where i was from.,[],0.26512444
everything is for sale in here including the sculptured iron statue on the table.,[],0.2815819
the entire place and the treatment we received felt as a conveyor belt.,[],0.29548937
i have never had anything like it!,[],0.3087372
"yeah the crowd can take it a bit seriously, but it shouldn't.",[],0.19033442
and they provided a delicious dessert on the house!,[],0.5349902
"they are still living in the dark ages and do not have an answering machine, so if you want to make a reservation you are limited.",[],0.30814275
"i am indian, and i have tried many indian places in ny.",[],0.28122023
"on a recent saturday night, i was with a group of 5 at the bread bar.",[],0.37071002
"dessert - can't be missed, so save room!!!",[],0.47799173
"it can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat.",[],0.50385153
it was so bad i actually refused to pay for my food.,[],0.4901659
"this is, by far, my favorite restaurant in nyc and i only wish it were more affordable so i could go more often!",[],0.6398113
"we all had the tasting menu and unlike some of the other reviews, i felt there was more than enough food.",[],0.67985326
they had scrapped the bottom of the vessel in which they make the rice -result - we had large chunks of burnt rice in our serving bowl.,[],0.33419794
it was divine melts in your mouth.,[],0.31347355
stumbled upon this gem of a pizza place and i will be going back frequently.,[],0.5530476
"when i visited my friend who lives in the upper eastside, she recommended that we go to this restaurant.",[],0.55473447
"warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms).",[],0.5531274
we ran a little late for the reservation but it wasn't a problem to get our table immediately.,[],0.36960056
we arrived on time for our reservation and seated promptly.the,[],0.37163883
i plan on eating here more often.,[],0.5189543
"i would definitely go back for a very special occasion, but not for regular fine dining.",[],0.5247307
i came here for my friend's birthday and keep coming back ever since.,[],0.27185795
"i would never wait for a table to eat, it just is not that great.",[],0.5011562
"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.",[],0.3999194
"this is such a lovely, peaceful place to eat outside.",[],0.55459976
and we were thouroughly disapointed.,[],0.19813168
this is the jackel and hideof the restaurants on the ues.,[],0.5183706
"this is a great place to take out-of-towners, and perfect for watching the sunset.",[],0.47044438
since my first dinner i have had the chance to have brunch at orsay 3x.,[],0.4508035
they have some great entrees here as well.,[],0.65162015
"our teenage kids love it, too.",[],0.27324224
you guys are awesome!,[],0.2254782
"they do cater to american palates, but if you like it hot let them know and they are more than willing to oblige!",[],0.42852825
i loved this place!!,[],0.4657027
i care more about the food and ambience.,[],0.5020764
avoid at all costs.,[],0.24159549
i would highly recommend this place to everyone for any occasion!,[],0.5830873
i recommend that you try this hidden spot which will surely blowup very soon,[],0.15837504
"great for a romantic evening, or a fun evening with friends...",[],0.45592645
i would just ask for no oil next time.,[],0.16091785
"while this is a pretty place in that overly cute french way, the food was insultingly horrible.",[],0.5909296
i went there for lunch and it was not as good as i expected from the reviews i read.,[],0.6866433
i really didn't know what to expect for a restaurant that literally overlooks the main hall of grand central.,[],0.5333324
i would not recommend this place to anyone.,[],0.5195625
"they are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!",[],0.31440464
i had to ask her three times before she finally came back with the dish ive requested.,[],0.45568496
"normally that would be improper, however they were all delicious and my host did not complain.",[],0.5035942
"perhaps it was an off night, but it was suprisingly average for a 9.3 rating.",[],0.24114671
"southern indian cuisine is still there, too.",[],0.48942664
"restaurant snobs need not bother, this is a small, neighborhood kind of place.",[],0.53118104
they couldn't even make a salad that was appealing.,[],0.46541393
this place is always packed.,[],0.41056865
much of the time it seems like they do not care about you.,[],0.08779741
i am not sure if i would call the food here indian as it is a fusion of what seems to be french with an indian or exotic touch.,[],0.43175596
i highly recommend the restaurant based on our experience last night.,[],0.7465355
i came into the city to try out this restaurant because a friend had recommended it to my husband.,[],0.7419061
"their sake list was extensive, but we were looking for purple haze, which wasn't listed but made for us upon request!",[],0.2868161
"the tables are crammed way too close, the menu is typical of any italian restaurant, and the wine list is simply overpriced.",[],0.5503302
"after dining at b.o.g over twenty times now, its official !",[],0.52125293
"my husband and i both ordered the steak, medium.",[],0.33697864
this place has realy fresh sushi and a nice large menu of japanese classic cuisine.,[],0.62002563
owner must have coem on this website to give himself credit.,[],0.16105802
i would go back.,[],0.1713457
definitely will be back!,[],0.13763884
i'm not sure why these other reviewers are whining so much.,[],0.14599785
"three page wine menu, one page entree and horedevous.",[],0.40369517
"the food is consistently wonderful - i've been coming here for years, and the owner has always been accomodating and friendly.",[],0.69121075
the waiters and owners were nonchalant about this and promised to call the exterminator but weren't as dismayed or apologetic as i would have expected.,[],0.28705326
"i live nearby and when they first opened, i ate there a lot.",[],0.6144978
this is the kind of place you'd like to take all your friends to and still keep a secret.,[],0.30737716
"if you're looking for a place to sit down, have a drink and conversations with friends, go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).",[],0.48809683
"aside from the sea urchin, the chef recommended an assortment of fish including fatty yellow tail, boton shrimp, blue fin torro (fatty tuna), sea eel, etc.",[],0.37239942
