text,labs
"the spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!","[('rock shrimp tempura', None), ('appetizer', None), ('tuna roll', None)]"
the staff was knowledgeable and full of personality.,"[('staff', None), ('personality', None)]"
great staff.,"[('staff', None)]"
"to finish off such a delightful dinner experience you must have dessert, especially the white chocolate bread pudding with gelato and hot chocolate.","[('hot chocolate', None), ('white chocolate bread pudding', None), ('gelati', None), ('dinner experience', None), ('dessert', None)]"
the banana tower is an amazing dessert as well.,"[('banana tower', None), ('dessert', None)]"
"excellent atmosphere, delicious dishes good and friendly service.","[('atmosphere', None), ('dishes', None), ('service', None)]"
"great vibe, lots of people.","[('people', None), ('vibe', None)]"
"i like mamoun's food as well, but side by side, kati rolls just produce tastier food hands down.","[('kati rolls', None)]"
"the service is a bit slow, but harkens back to my years growing up in napoli, italy where things are not rushed and when you sit down for dinner the table is yours all night.","[('service', None)]"
but that wasn't the icing on the cake: a tiramisu that resembled nothing i have ever had.,"[('tiramisu', None), ('cake', None)]"
great food and the prices are very reasonable.,"[('prices', None), ('price', None), ('food', None)]"
wine list is not huge but def well selected.,"[('wine list', None)]"
"a cool bar with great food, and tons of excellent beer.","[('beer', None), ('bar', None), ('food', None), ('tons', None)]"
the ambience is authentic and relaxing and we have always received attentive and prompt service.,"[('service', None), ('ambience', None)]"
but the pizza is way to expensive.,"[('pizza', None), ('way', None)]"
"service was decent, but not as smooth as i would expect from a place with these prices and reputation.","[('service', None), ('price', None), ('place', None)]"
"great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.","[('service', None), ('food', None), ('nonsense service', None), ('bathroom', None)]"
my chow fun and chow see was really bland and oily.,"[('chow fun', None), ('chow', None)]"
"even though i made the reservation at 3pm for the same night through dinnerbroker, we were seated at a table with one of the best view!","[('view', None)]"
"i didn't take a look at the rest menu, but the oysters were fantastic.","[('oysters', None), ('look', None)]"
the grilled cheese at home afterwards was better.!!,"[('grilled cheese', None)]"
the red sliding doors may be unique but they do not block off the cold air from the outside.,"[('red sliding doors', None), ('outside', None), ('air', None)]"
"great service, great food.","[('service', None), ('food', None)]"
"the food is expensive, but worth every bite.","[('price', None), ('food', None), ('bite', None)]"
"sometimes i get bad food and bad service, sometimes i get good good and bad service.","[('service', None), ('food', None)]"
in summer-eat outside on a terrace (another great feature of suan)!!!,"[('feature', None), ('suan', None), ('terrace', None)]"
"it's the perfect restaurant for ny life style, it got cool design, awsome drinks and food and lot's of good looking people eating and hanging at the pink bar...","[('food', None), ('design', None), ('drinks', None), ('restaurant', None), ('life style', None), ('bar', None), ('people', None)]"
"recommendations, of course, are required!","[('recommendations', None)]"
we did have to wait at the bar for approx.,"[('bar', None), ('approx', None)]"
you fellas above says its the best taiwanese restaurant in town.,"[('taiwanese restaurant', None), ('town', None)]"
"good, fast service.","[('service', None)]"
dakshin is one of the few affordable and tasty indian restaurant in the upper east side.,"[('dakshin', None), ('side', None), ('restaurant', None)]"
"to dine at thalia can be slightly deceiving because while its beautiful on the outside, its so bland on the inside.","[('thalia', None), ('outside', None), ('inside', None)]"
"i was in love with pongsri on 48th, but compared to suan it is slow in service and overpriced.","[('service', None), ('pongsri', None)]"
love the jazz bands on fri and sat.,"[('jazz bands', None), ('fri', None)]"
the service was ok.,"[('service', None)]"
"when asked about how a certain dish was prepared in comparison to a similar at other thai restaurants, he replied this is not mcdonald's, every place makes things differently while it is understandable that every place is indeed different, there was not a need to be uncourteous to customers and downright rude.","[(""mcdonald's"", None), ('comparison', None), ('dish', None), ('place', None), ('restaurants', None), ('customers', None)]"
"the staff is accomodating, the ambiance is exciting and yet relaxed, and the food is out of this world!","[('ambiance', None), ('staff', None)]"
"the food was delicious (i had a halibut special, my husband had steak), and the service was top-notch.","[('service', None), ('food', None), ('halibut', None)]"
it's the only place you can get yummy authentic japanese comfort food.,"[('japanese comfort food', None), ('place', None)]"
we took advanatage of the half price sushi deal on saturday so it was well worth it.,"[('half price sushi', None)]"
we came here on a crowded saturday night and were seated right away despite being 15 minutes late for our reservation.,"[('saturday night', None)]"
"this place is cool enough to be in the east village, but french enough to make you feel like you could be in a bistro in a back alley in paris.","[('paris', None), ('village', None), ('place', None)]"
"the staff are attentive, and have smiles on their faces.","[('staff', None)]"
this is the best shabu-shabu restaurant in the try-state area.,"[('shabu-shabu', None)]"
"largest and freshest pieces of sushi, and delicious!","[('pieces of sushi', None), ('sushi', None), ('largest', None)]"
"but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.","[('dumplings', None), ('options', None), ('lot', None)]"
"maybe i say so because it looked promising for people who like artery-clogging jewish deli food, but turns out to be poorly run and awful.","[('deli food', None)]"
"when he's not making authentic neapolitan pizza in the open brick oven or lightly frying zucchini blossoms, he's visiting the regulars (a growing legion) and checking on newcomers.","[('neapolitan pizza', None), ('zucchini blossoms', None), ('brick oven', None)]"
wait staff is blantently unappreciative of your business but its the best pie on the uws!,"[('wait staff', None), ('business', None), ('pie', None)]"
fish is so very fresh.,"[('fish', None)]"
the prices were cheap compared to the quality of service and food.,"[('service', None), ('quality service', None), ('price', None), ('prices', None)]"
"top spot in town for vietnamese classics, better than places that cost a lot more.","[('vietnamese classics', None), ('spot', None), ('town', None)]"
less wait time for me!,"[('wait time', None)]"
"the decor is really blah, and not at all hip or happening.","[('decor', None)]"
"having discovered ping's on the internet, we entered with qualms but were instantly put to ease by the fish tanks that greet you as u walk in.","[(""ping's"", None), ('fish tanks', None)]"
you cannot go wrong at the red eye grill.,"[('red eye grill', None)]"
"i come from a family of pizzeria owners, and i'm almost ashamed to say that the pizza in fornino's blows my families receipies away.","[(""fornino's"", None), ('families', None)]"
the lobster sandwich is good and the spaghetti with scallops and shrimp is great.,"[('scallops', None), ('lobster sandwich', None), ('shrimp', None), ('spaghetti', None)]"
the food was authentic.,"[('food', None)]"
the dim sum is delectable while the prices are quite easy on the wallet.,"[('dim sum', None), ('price', None), ('wallet', None), ('prices', None)]"
the worst excuse for japanese food i've ever encountered.,"[('japanese food', None)]"
okay-i don't mind the oily part (cause most are cooked that way) but it was way too bland.,"[('oily', None), ('part', None)]"
i ordered a chicken teriyaki dish and found that the chicken was extremely dry.,"[('teriyaki', None)]"
if you want something really different than try jekyll and hyde.,"[('jekyll', None), ('hyde', None)]"
we had pam's special fried fish and it was amazing.,"[('pam', None), ('fish', None)]"
there is no excuse for such lousy service!,"[('service', None)]"
my boyfriend had the new england chowder it was good but i think the award should go to the lobster bisque.,"[('chowder', None), ('lobster bisque', None)]"
i had the duck breast special on my last visit and it was incredible.,"[('duck breast', None), ('visit', None)]"
i must say it's a little pricey for the food because it was not as spectacular as the view.,"[('food', None), ('pricey', None), ('view', None)]"
no gimmicks here -- the food speaks for itself in its freshness and preparation.,"[('preparation', None), ('food', None), ('gimmicks', None)]"
my wife had the fried shrimp which are huge and loved it.,"[('fried shrimp', None)]"
the service is awful--the last time i was there (and i do mean the last time) we were told that they needed our table so we would have to leave.,"[('service', None), ('time', None)]"
i've been eating at taj mahal for over twenty years and have found them to be the most excellent of the indian eateries on this block of indian restaurants.,"[('taj mahal', None), ('eateries', None), ('restaurants', None)]"
try the green curry!!!,"[('green curry', None)]"
we had the scallops as an appetizer and they were delicious and the sauce was wonderful.,"[('scallops', None), ('sauce', None)]"
we were also seated promptly at the time of our reservation and the service was very quick and professional.,"[('service', None)]"
"you rarely have to wait for a seat and the currys (masaman, green, red) are full of flavor and come super spicy if you ask for it.","[('currys', None), ('seat', None), ('flavor', None), ('masaman', None)]"
the food there are sastifying.,"[('sastifying', None)]"
the bar is very well stocked with interesting beers and well priced wines.,"[('wines', None), ('bar', None), ('beers', None)]"
the food was good.,"[('food', None)]"
"great wine selection, gigondas is worth the price, and the house champagne is a great value.","[('wine selection', None), ('price', None), ('gigondas', None), ('value', None)]"
it just wasn't thai.,"[('thai', None)]"
i particularly love their yellowfun tuna and their mussel selection.,"[('tuna', None), ('mussel selection', None)]"
cheese plate is a varied delight and great bargain at $10.,"[('cheese plate', None)]"
"when we sat, we got great and fast service.","[('service', None)]"
"most of the servers are very attentive, friendly and quite attractive.","[('servers', None)]"
service is average.,"[('service', None)]"
"the steak is good, the fish is good and the sushi was surprisingly great.","[('steak', None), ('fish', None), ('sushi', None)]"
"for asian fusion, there are many places further downtown.","[('asian fusion', None), ('places', None)]"
"the service was poor, restaurant poorly lit, staff not very attentive and i would have rather eaten at a mcdonald's than this joint.","[('service', None), ('staff', None)]"
we ended the dinner with a surprisingly light and flaky apple tarte tatin.,"[('apple tarte tatin', None)]"
the buffet had a nice selection.,"[('buffet', None), ('selection', None)]"
waitstaff are very friendly.,"[('waitstaff', None)]"
"once you step into cosette, you're miraculously in a small, off-the-beaten path parisian bistro.","[('parisian bistro', None), ('path', None)]"
terrible experience.,"[('experience', None)]"
service was slow had to wait to order and get food although not crowded.,"[('service', None), ('food', None)]"
"the food was below average, the service was pathetic, there was no ambience at all.","[('service', None), ('food', None)]"
service was efficient courteous.,"[('service', None)]"
i have been urged by friends for months to check out the mermaid inn.,"[('mermaid inn', None)]"
the miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past.,"[('fish', None), ('miso soup', None)]"
they are the best bagels i've had.,"[('bagels', None)]"
"toons has recently been redone, so it's now a very attractive space.","[('toons', None)]"
"while the prices are nothing special, the portions are huge.","[('portions', None), ('price', None), ('prices', None)]"
"however, i think this place is a good hang out spot.","[('hang out spot', None), ('place', None)]"
"the menu is prix fixe, so be prepared to spend at least $60 per person, but it is well worth itsuperb food.","[('menu', None), ('price fixe', None), ('food', None)]"
"rao is a good restaurant, but it's nothing special.","[('rao', None), ('restaurant', None)]"
we had the most wonderful waitress.,"[('waitress', None)]"
"while the staff at this little bistro is very friendly, i have never experienced more incompetency.","[('bistro', None), ('staff', None)]"
the quail was fantastic and unique and the pastas were full of flavor.,"[('pastas', None), ('quail', None), ('flavor', None)]"
the staff is courteous and friendly.,"[('staff', None)]"
decor is nice though service can be spotty.,"[('service', None), ('decor', None)]"
"aside from the rushed service, we were very impressed with the food and the drinks.","[('service', None), ('drinks', None), ('food', None)]"
i would highly recommend this place to anyone who is looking for a fine indian dining experience that is definitely a value for your dollar.,"[('value for your dollar', None), ('indian dining experience', None), ('place', None)]"
and even with it's pub atmosphere they were great to my kids too!,"[('pub atmosphere', None), ('kids', None)]"
i consider the best grand sichuan restaurant in nyc.,"[('grand sichuan', None), ('nyc', None), ('restaurant', None)]"
the specials are usually quite good too.,"[('specials', None)]"
try the chocolate mud cake (warmed) with 2 scoops of dulce de leche gelato.,"[('dulce de leche gelato', None), ('chocolate mud cake', None)]"
really cool stauff inside.,"[('stauff', None)]"
"while the new restaurant still features much of the same classical furniture that made tiffin so attractive, the menu has been overhauled.","[('tiffin', None), ('restaurant', None), ('furniture', None)]"
"the blond wood decor is very soothing, the premium sake is excellent and the service is great.","[('service', None), ('blond wood decor', None), ('premium sake', None)]"
there is usually a wait but it is well worth it.,"[('wait', None)]"
"the wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).","[('wait staff', None), ('part', None), ('beautification way', None)]"
"of course this atmosphere is lacking, but what do you expect from a 24 hour bagel place anyways?","[('bagel', None), ('atmosphere', None)]"
service was very good and warm.,"[('service', None)]"
cornelia street looks like a broadway set for west side story and the inside of po is so cool quaint you really can't top the setting for a romantic dinner in nyc.,"[('broadway', None), ('nyc', None), ('side story', None), ('dinner', None), ('street', None), ('setting', None), ('inside', None)]"
food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when i went.,"[('food', None), ('view', None), ('york city skiline', None)]"
"also, because it is so thin, it gets cold very quickly and its not that filling.","[('filling', None)]"
try the pad se-ew or chicken with cashew nuts for a memorable and repeatable experience.,"[('chicken', None), ('pad se-ew', None), ('pad ew', None), ('experience', None)]"
it's just o.k. pizza.,"[('o.k. pizza', None)]"
"the food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, i thought it was just annoying.","[('atmosphere', None), ('food', None), ('ambience', None), ('thing', None)]"
"the service was a bit slow, but they were very friendly.","[('service', None)]"
"leon is an east village gem: casual but hip, with well prepared basic french bistro fare, good specials, a warm and lively atmosphere.","[('leon', None), ('village gem', None)]"
the food is above average for midtown and sligtly better than some of the other heartland breweries in the city.,"[('midtown', None), ('heartland breweries', None), ('average', None), ('food', None), ('city', None)]"
thius is a must for anyone who loves shabu-shabu.,"[('shabu-shabu', None)]"
the food was absolutely horrible!,"[('food', None)]"
food doesn't appear to be cooked on premisis but there's a high turnover so its pretty fresh.,"[('turnover', None), ('food', None)]"
warning: you may find it difficult to dine at other japanese restaurants after a visit to mizu!,"[('mizu', None), ('restaurants', None), ('visit', None)]"
"the crackling calamari salad, which is usually a cheap disaster at many restaurants, is crispy and lightly dressed.","[('crackling calamari', None), ('calamari salad', None), ('restaurants', None)]"
the thai ice tea was amazingly smooth and yummy!,"[('thai ice tea', None)]"
we've never had any problems with the staff but maybe we've been lucky?,"[('staff', None)]"
drinks way over priced.,"[('drinks', None)]"
the main downside to the place is the nazi-like guy running it who constantly complains about the noise level.,"[('noise level', None), ('guy', None), ('place', None)]"
"but warning: to all those that use this site be weary, be very weary of recommendations.","[('recommendations', None)]"
moderate prices.,"[('price', None), ('prices', None)]"
we had a great time at the jekyll and hyde pub last night.,"[('hyde pub', None), ('time', None), ('jekyll', None)]"
my biggest complaint was the un-tasty food although presented well.,"[('presentation', None), ('food', None)]"
"this tiny restaurant is as cozy as it gets, with that certain parisian flair.","[('parisian flair', None), ('restaurant', None)]"
so sorry i can't rate this better.,"[('rate', None)]"
"most importantly, food is excellent.","[('food', None)]"
buon appetito!,"[('appetito', None)]"
"ok, for all of us growing up in the village of nyc, we have spoiled by a plethora of restaurants, most of which stay open very late.","[('plethora of restaurants', None)]"
"however, service was as plain as sesame crusted salmon i had.","[('service', None), ('salmon', None)]"
the food was mediocre at best but it was the horrible service that made me vow never to go back.,"[('service', None), ('food', None)]"
so some of the reviews here are accurate about the crowd and noise.,"[('reviews', None), ('noise', None), ('crowd', None)]"
"finally, after all the raving i went to check it out with one of my enthusiastic friends this last saturday night and let me tell you its all its cracked up to be.","[('saturday night', None), ('friends', None)]"
"the service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.","[('service', None), ('thing', None), ('people', None)]"
"other than being a little crowded and a bit overpriced, the atmosphere is filled with energy (and the beautiful people of course) and the food was surprising good!","[('atmosphere', None), ('price', None), ('food', None), ('people', None), ('course', None), ('energy', None)]"
saul is the best restaurant on smith street and in brooklyn.,"[('smith street', None), ('restaurant', None), ('brooklyn', None)]"
waiters are slow but sweet.,"[('waiters', None)]"
the music is the best among all the indian restaurants i have visited.,"[('music', None), ('restaurants', None)]"
"the bread and lamb chops i had before the meal were quite good, however.","[('lamb chops', None), ('meal', None)]"
rao's has the best service and atmosphere in nyc.,"[('atmosphere', None), ('service', None)]"
good for dates or with friends.,"[('friends', None), ('dates', None)]"
one of the best chicken tikka masala.,"[('tikka masala', None)]"
"excellent dumplings served amid clean, chic decor.","[('dumplings', None), ('decor', None)]"
"the kitchen however, is almost always slow.","[('slow', None)]"
"the corned beef and pastrami are excellent, much less fatty than those big tourist places around times square.","[('pastrami', None), ('corned beef', None), ('times', None), ('tourist places', None)]"
"cute place, nice wait staff but would never go there again.","[('wait staff', None), ('place', None)]"
service was also horrible and the ambience is not that great.,"[('service', None), ('ambience', None)]"
"service is great, takeout is good too.","[('service', None), ('takeout', None)]"
the pizza is overpriced and soggy.,"[('pizza', None), ('price', None)]"
"everything is excellent, the menu is quite extensive, and you eat with a view on both sides of the city.","[('menu', None), ('view', None)]"
"for the quality of food, a little too expensive.","[('quality of service', None), ('quality of food', None)]"
its worth the wait though.,"[('wait', None)]"
i've never had bad service and the fish is fresh and delicious.,"[('service', None), ('fish', None)]"
"the first time i went, and was completely taken by the live jazz band and atmosphere, i ordered the lobster cobb salad.","[('live jazz band', None), ('atmosphere', None), ('time', None)]"
we decided to eat in tea room which was small and cute.,"[('tea room', None)]"
unique apppetizers.,"[('apppetizers', None)]"
"the wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for chinatown) alternative.","[('dim sum', None), ('wait', None), ('sharing tables', None), ('alternative', None), ('chinatown', None)]"
"everything is always cooked to perfection, the service is excellent, the decor cool and understated.","[('service', None), ('decor', None)]"
the thai food is good.,"[('thai food', None)]"
just moved to the neighborhood and we've been trying all the west village sushi restaurants.,"[('west village sushi', None)]"
"great selection of wine, and seafood.","[('selection of wine', None), ('seafood', None)]"
acceptable prices.,"[('prices', None), ('price', None)]"
we have lived in chelsea for two years and have never noticed this restaurant.,"[('chelsea', None)]"
"as i made the title, it's an affordable restaurant for great taste.","[('price', None), ('restaurant', None), ('taste', None)]"
definitely not worth the price!,"[('price', None)]"
"orsay, is a very pleasnt throw back to traditional french food, and french service as well.","[('orsay', None), ('service', None), ('throw', None), ('food', None)]"
great food at reasonable prices.,"[('price', None), ('food', None), ('prices', None)]"
"i ordered tamarind duck and my wife ordered noodles with ground beef, and we were both delighted by the way the dishes evoked thai flavors in unexpected ways.","[('thai flavors', None), ('ways', None)]"
"they're are better taiwanese restaurants and they are located in flushing, queens.","[('taiwanese restaurants', None)]"
the prices are about $9 for an entree for dinner and even less for lunch.,"[('lunch', None), ('price', None), ('entree', None)]"
and you can't beat the prices.,"[('price', None), ('prices', None)]"
should you happen to be impressed by the cuisine definitely try it.,"[('cuisine', None)]"
"i had the black cod with yuzu sauce, which was wonderful.","[('yuzu sauce', None), ('cod', None)]"
prices too high for this cramped and unappealing resturant.,"[('price', None), ('resturant', None), ('prices', None)]"
tuk tuk is one of the rare choices for me to go in brooklyn.,"[('tuk tuk', None), ('choices', None), ('brooklyn', None)]"
this quiet dark asian bistro is well worth the trip.,"[('asian bistro', None), ('trip', None)]"
total hipster-wannabe attitude in an otherwise sweet spot.,"[('hipster-wanbe attitude', None), ('spot', None)]"
thank you emilio.,"[('emilio', None)]"
first of all dal bukhara rocks.,"[('dal bukhara', None)]"
"everything, from the soft bread, soggy salad, and 50 minute wait time, with an incredibly rude service to deliver below average food.","[('soggy salad', None), ('bread', None), ('service', None), ('food', None), ('wait time', None)]"
"it is terrific, as is the value.","[('value', None)]"
the sicilian is my favorite it is moist not dry like most places but all their pizza is great!,"[('sicilian', None), ('places', None), ('pizza', None)]"
the menu prices are a bit expensive for what you get in quality and portion size.,"[('quality', None), ('portion size', None), ('price', None), ('menu prices', None)]"
"the food was amazing, and the service was prompt and helpful, but not over-bearing or rushed.","[('service', None), ('food', None)]"
the takeout is great too since they give high quality tupperware as well.,"[('takeout', None), ('quality tupperware', None)]"
could be pricey without a prix fixe meal.,"[('pricey', None), ('prix fixe meal', None)]"
one of us actually liked the expresso - that's it.,"[('expresso', None)]"
everyone was more then happy with his choices.,"[('choices', None)]"
"again, the waitress was awesome.","[('waitress', None)]"
worth the trip from manhattan.,"[('manhattan', None), ('trip', None)]"
the service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,"[('hot sauce', None), ('service', None), ('food', None), ('meals', None)]"
"the food was just ok, i would never go back.","[('food', None)]"
scalina fedeli reminded me why service is so integral to fine dining.,"[('service', None), ('dining', None)]"
i recommend the thai popcorn :),"[('thai popcorn', None)]"
i can't wait for the nex time.,"[('nex time', None)]"
"everything looks great, the drinks, the decor, the food, even the people.","[('food', None), ('drinks', None), ('decor', None), ('looks', None)]"
the tuna and wasabe potatoes are excellent.,"[('wasabe potatoes', None), ('tuna', None)]"
the only disappointment was the coat check girls who didn't seem to know what a customer is on a realtively non-busy night (for the coat check girls).,"[('coat check girls', None)]"
ummm...the beer was cold.,"[('beer', None)]"
"we had great desserts (including the best cannoli i've ever had) and then they offered an after dinner drink, on the house.","[('cannoli', None), ('desserts', None)]"
"even with the prix fixe pricing, this restaurant is not worth it.","[('price fixe price', None), ('restaurant', None)]"
"where tanks in other chinatown restaurants display a lurking myriad of sad-looking marine life in their murky waters, the tanks at ping's are clear as glass with healthy-looking creatures who do not yet know that they will be part of some dim sum lover's brunch.","[(""ping's"", None), ('waters', None), ('glass', None), ('myriad', None), ('chinatown restaurants', None), ('sum lover', None), ('life', None)]"
"the halibut was too salty, dessert was so so (don't waste any of your calories) and service was poor.","[('service', None), ('halibut', None)]"
"the view is spectacular, and the food is great.","[('food', None), ('view', None)]"
good bagels and good cream cheese.,"[('cream cheese', None), ('bagels', None)]"
"the food is wonderful, tasty and filling, and the service is professional and friendly.","[('service', None), ('food', None)]"
it is also extremely well priced.,"[('price', None)]"
always great service!,"[('service', None)]"
i have been in many restaurants all over the city and roth's steakhouse has quickly become one of my favorites.,"[(""roth's steakhouse"", None), ('restaurants', None)]"
i went to df for valentines day dinner.,"[('valentines day', None)]"
we could have made a meal of the yummy dumplings from the dumpling menu.,"[('dumplings', None)]"
the aesthetics of this place are like an airport lounge.,"[('aesthetics', None), ('place', None)]"
"if you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.","[('sushi chef', None), ('staff', None), ('quality fish', None)]"
the food itself was just ok - nothing spectacular - but the service was awful.,"[('service', None), ('food', None)]"
"as there were so many to choose from we wandered up and down the street looking in the windows and such noticicing many empty seats ,except at taj mahal.","[('taj mahal', None), ('windows', None), ('seats', None), ('noticicing', None)]"
good food.,"[('food', None)]"
"those rolls were big, but not good and sashimi wasn't fresh.","[('sashimi', None), ('rolls', None)]"
"the pesto pizza was excellent, thin-crust pizza with a nice amount of spicy italian cheese that i'd never heard of before.","[('thin-crust pizza', None), ('pesto pizza', None), ('italian cheese', None), ('amount', None)]"
if your into thai..you cannot miss this great restaurant.,"[('thai', None), ('restaurant', None)]"
"going to ballato's is like coming home and eating in my own kitchen, an absolute delight!","[(""ballato's"", None), ('kitchen', None)]"
"try the spicy shrimp appetizer (again, not the greatest value in the world but worth the price) and the lamb vindaloo is great.","[('lamb vindaloo', None), ('value', None), ('shrimp appetizer', None), ('world', None), ('price', None)]"
food was good not great not worth the wait or another visit,"[('service', None), ('food', None), ('wait', None), ('visit', None)]"
incredible food at a very agreable price brings me back just about every other day to this authentic thai restaurant.,"[('agreable price', None), ('agre', None), ('price', None), ('food', None), ('restaurant', None)]"
"i actually gave patroon another chance before writing this, but the second visit was even worse.","[('patroon', None), ('visit', None)]"
a little pricey but it really hits the spot on a sunday morning!,"[('pricey', None)]"
i've been living in the columbia university area for about 10 years with 3 kids - now in their teens.,"[('columbia university', None), ('kids', None)]"
the menu has lots of options: i hope to go back to try those potato pancakes.,"[('options', None), ('potato pancakes', None)]"
as soon as i wake up on a saturday or sunday it is the first thing on my mind is when and how i will be getting to fried dumpling.,"[('fried dumpling', None), ('mind', None)]"
"the staff isn't the friendliest or most competent, and i am stickler for service, but everything else about this place makes up for it.","[('staff', None), ('service', None), ('place', None)]"
delicious crab cakes too.,"[('crab cakes', None)]"
"now at the top of our list, del frisco's steakhouse.","[('del frisco', None)]"
this was the worst dining experience i've ever had.,"[('dining experience', None)]"
i have been coming here for years and have nothing but good things to say about the service and the great staff at la lanterna.,"[('staff', None), ('service', None), ('lanterna', None), ('things', None)]"
the bruschetta and panini's are so yummy!,"[('panini', None), ('bruschetta', None)]"
"food was okay, nothing great.","[('food', None)]"
i recently tried suan and i thought that it was great.,"[('suan', None)]"
a little noise but i think that was because of our party!,"[('noise', None)]"
"if the omakase is to showcase technique and variety, serving almost 40% of items bbq-ed and a spicy tuna roll wrapped with not-so-fresh nori seems to be a rather limp performance.","[('omakase', None), ('nori', None), ('tuna roll', None), ('technique', None), ('ed', None)]"
best pastrami i ever had and great portion without being ridiculous.,"[('pastrami', None), ('portion', None)]"
"if you are someone who appreciates the same things but hope to have food to spare or share, kai may not be the best option.","[('kai', None), ('food', None), ('things', None)]"
"i don't get it, what's so special about prune ?","[('prune', None)]"
we had a party in their private room and they made it truly memorable and were very helpful in the planning.,"[('planning', None), ('room', None), ('party', None)]"
do yourself a favor and walk the extra avenue from joe's to eat here.,"[(""joe's"", None), ('avenue', None)]"
i have eaten at shabu tatsu at least 5 times and i always want to go back for more!,"[('shabu tatsu', None)]"
we were disappointed with the pre-fixe menu of only 2 choices per course (other restaurants offer 3 choices) and ended up ordering a la carte.,"[('2 choices per course', None), ('pre-fixe menu', None), ('carte', None), ('restaurants', None)]"
authentic pakistani food.,"[('pakistani food', None)]"
"the staff has always been friendly without seeming grating, and the chef has greeted us on a couple of occasions.","[('staff', None)]"
"the eggplant parmesan is also great, and my friend who grew up in manhattan claims that no one serves a better baked ziti with meatsauce.","[('parmesan', None), ('ziti', None), ('meatsauce', None)]"
"quality ingredients preparation all around, and a very fair price for nyc.","[('price', None), ('ingredients', None), ('quality ingredients', None), ('nyc', None)]"
"service was very good - prompt, attentive and non-intrusive.","[('service', None)]"
we began with the cheese fondue (the artisanal blend) and added apples and kielbasa to dip.,"[('kielbasa', None), ('blend', None)]"
"in such a crappy part of town to find a good value for lunch, this place is great.","[('lunch', None), ('value', None), ('town', None), ('part', None), ('place', None)]"
"its not curry in a slurry crap, and regular run of the mill food.","[('curry', None), ('slurry crap', None)]"
"the bread is the soft paratha bread (unlike the plain bread they use in calcutta), and the stuffing is tandoori styled and very flavorful.","[('stuffing', None), ('paratha bread', None), ('tandoori styled', None)]"
"service is friendly, prices are good - delivery time was a little slow, but for the way this pizza tastes, i'm willing to overlook it.","[('pizza', None), ('service', None), ('price', None)]"
the food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,"[('prixe fixe tasting menu', None), ('pricey', None), ('price', None), ('food', None)]"
"the service is excellent, the decor is great, and the food is delicious and comes in large portions.","[('service', None), ('decor', None), ('food', None), ('portions', None)]"
a word to the wise - the hoboken health inspector clued me to his findings that this is the cleanest restaurant in town.,"[('hoboken health inspector', None), ('word', None)]"
an excellent service,"[('service', None)]"
"the food however, is what one might expect.","[('food', None)]"
i love their thai noodles with shrimp and chicken and coconut juice is the must!,"[('shrimp', None), ('coconut juice', None), ('thai noodles', None)]"
i must give it yon out of yon stars!,"[('yon stars', None)]"
the pizza was really good.,"[('pizza', None)]"
the place is small and cramped but the food is fantastic.,"[('place', None), ('food', None)]"
the food is tasty and portion sizes are appropriate.,"[('portion sizes', None), ('food', None)]"
a little crowded but they move that line really fast!,"[('line', None)]"
kosher dills are the perfect compliment for your unforgetable sandwich and they give you plenty of them.,"[('kosher dills', None), ('sandwich', None)]"
kudos to po!,"[('kudos', None)]"
the entertainment was great they have shows that go on through out the dinner.,"[('entertainment', None)]"
the food is so cheap and the waiters are nice.,"[('waiters', None), ('food', None)]"
the food there is so good that even to order out the wait is incredible.,"[('wait', None), ('food', None)]"
the bartender on my most recent visit was so incredibly rude that i will never go back.,"[('bartender', None), ('visit', None)]"
"their sushi, kamikaze and other rolls are fresh and well presented.","[('sushi', None), ('presented', None), ('kamikoze', None), ('kamikaze', None), ('rolls', None)]"
"for authentic thai food, look no further than toons.","[('thai food', None), ('toons', None)]"
"it's true, you feel like your in a scene from goodfellas.","[('goodfellas', None)]"
"the highlight of the night was the mayonaisse for my side of fries i received from one of the food runners, which is not good considering the bill was nearly $100.","[('bill', None)]"
"i choose to go with one of the special, the braised lamb shank in red wine, which was excellent.","[('braised lamb shank', None), ('wine', None)]"
"the only concern i have is with the slighly all-business waitstaff who order and throw the food down, rushing you out.","[('slighly all-business waitstaff', None)]"
the ambience is very romantic and definitely a good place to bring a date.,"[('ambience', None), ('date', None)]"
