text,labs
i have eaten a lot of pizza here.,[]
this place is worth an one-hour drive.,"[('drive', None), ('place', None)]"
from the complimentary chef app of a delicate butternut squash ravioli in a delicious truffle sauce to an amazing buttery and tender langostine entree to a dessert that i can't remember because of the fabulous cakebread cabernet we were drinking -- the whole evening was amazing.,"[('truffle sauce', None), ('chef app', None), ('buttery', None), ('langostine entree', None), ('cakebread cabernet', None), ('butternut squash ravioli', None)]"
truly the mark of an attentive waiter.,"[('waiter', None)]"
the food is inventive but still keeps traditional indian flavoring.,"[('flavoring', None), ('food', None)]"
food was ok - fish was cooked well.,"[('fish', None), ('food', None)]"
we actually left hungry and went across the street to wo hop at 15 mott street for some good chinese food.,"[('food', None)]"
"the place is sleek, modern and playfull and i will return again frequently.","[('place', None)]"
"the food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.","[('food', None), ('mussels', None), ('fries', None), ('tomato sauce', None)]"
the food is authentic italian - delicious!,"[('food', None)]"
skip dessert.,"[('dessert', None)]"
we spent $200 in this place and left hungry and very disappointed.,[]
it is simply amazing.,[]
i complete the total bagel experience by having it lightly toasted.,"[('bagel experience', None)]"
i liked this place the first time but doubt i will ever return.,"[('time', None)]"
it's all about the food !!,[]
"skip this restaurant, it's a big disappointment.","[('restaurant', None)]"
"stick with the chicken, beef, and lamb dishes.",[]
always full with tourists (especially because of it's close proximity to rockefeller center).,"[('tourists', None)]"
my friends and i came across this place while walking in the village.,[]
this place is to be avoided.,[]
my sister says it reminds her of a restaurant run by high-school students who don't know what they are doing.,"[('school students', None)]"
i've been to naples 45 for dinner twice.,[]
their wines by the glass are a great accompaniment and you can eat like a king with wine for under $30.,"[('accompaniment', None), ('wines', None), ('king', None)]"
this place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,"[('staff', None), ('time', None), ('friend', None), ('guest', None), ('ambience', None)]"
"believe us, we've been eating sushi for over 15 yrs.",[]
"worth it for a special occasion, or any time!","[('time', None), ('occasion', None)]"
"i had a late dinner at lucky stike, a great name for a joint if ever i saw one.","[('dinner', None), ('stike', None), ('joint', None), ('name', None)]"
definitely a once a year treat that i look forward to around the holidays!,[]
"anyhow, we were able to sit as long as we wanted and chat, which was nice.",[]
and they have these home made potato chips at the bar that are the most delicious things in the world!,"[('things', None), ('world', None)]"
my husband and i enjoyed each of the 6 taste size portions and left completely full.,[]
"i went here with a friend on a whim, we went someplace else first and couldn't get a table.","[('table', None)]"
the steak was excellent and one of the best i have had (i tasted the butter intitally but in no way did it overwhelm the flavor of the meat).,"[('flavor', None), ('way', None), ('steak', None)]"
terrific menu full of unique rolls and special dishes.,"[('rolls', None), ('dishes', None), ('menu', None)]"
"we love the food, drinks, and atmosphere!",[]
(i've ordered from the 2nd ave.,"[('ave.', None)]"
"went on a 3 day oyster binge, with fish bringing up the closing, and i am so glad this was the place it o trip ended, because it was so great!",[]
my husband and i have been there a couple of times and each time we sat at the sushi bar (chef yoshi) and ordered everything ala carte.,[]
"i recommend their pad see ew, pork chops or tofu plates.","[('pad', None), ('ew', None), ('tofu plates', None), ('pork chops', None)]"
never in my life did i think that i could be satisfied both in taste and in quantity for $3.00 in nyc.,"[('taste', None), ('quantity', None), ('life', None)]"
20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other.,"[('surroundings', None), ('cocktails', None)]"
the dinner menu is diverse and top-notch as well.,"[('dinner menu', None)]"
"we live in new jersey and whenever we go into new york city we buy bagels to eat hot and then to freeze (they told me that if i call in the order, they'd bring it out to the car so i wouldn't have to look for parking).","[('car', None), ('parking', None), ('york city', None), ('jersey', None)]"
my boyfriend and i have been to the minnow four times now and we have consistently been impressed.,[]
i found this restaurant to be one that truly values its patrons.,[]
simple comfort food and what hot and lage portions.,"[('food', None), ('lage portions', None)]"
"stay away from the two specialty rolls on the menu, though- too much avocado and rice will fill you up right quick.","[('avocado', None), ('rice', None), ('specialty rolls', None)]"
"i've eaten at pizza gruppo a few times, but more often i order delivery.","[('times', None)]"
we didn't get drink refills and she didn't even offer us the option of dessert.,"[('option', None), ('drink refills', None)]"
"if you can handle that, it's a great place for a business dinner, fun with friends or simply a table for 2.",[]
"also, specify if you like your food spicy- its rather bland if you don't.","[('food', None)]"
"when my husband and go there, we spend $60.00 (have lobster tails ummmmm need i say more) i can't say any more, it a place you'll never forget if you never go, you'll miss a meal of your life time","[('meal', None), ('lobster tails', None)]"
"in an effort to increase turnover, the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse.","[('desserts', None), ('espresso cup', None), ('turnover', None)]"
the neighborhood was nice though so check out another restaurant instead.,"[('neighborhood', None), ('restaurant', None)]"
and they provided a delicious dessert on the house!,"[('dessert', None)]"
"on a recent saturday night, i was with a group of 5 at the bread bar.",[]
"dessert - can't be missed, so save room!!!",[]
"it can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat.",[]
it was so bad i actually refused to pay for my food.,"[('food', None)]"
"this is, by far, my favorite restaurant in nyc and i only wish it were more affordable so i could go more often!","[('nyc', None), ('restaurant', None)]"
"we all had the tasting menu and unlike some of the other reviews, i felt there was more than enough food.","[('reviews', None), ('food', None)]"
stumbled upon this gem of a pizza place and i will be going back frequently.,[]
"when i visited my friend who lives in the upper eastside, she recommended that we go to this restaurant.","[('eastside', None)]"
"warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms).","[('glass', None), ('surroundings', None), ('brickwork', None), ('appointments', None)]"
we ran a little late for the reservation but it wasn't a problem to get our table immediately.,"[('table', None)]"
we arrived on time for our reservation and seated promptly.the,[]
i plan on eating here more often.,[]
"i would definitely go back for a very special occasion, but not for regular fine dining.","[('occasion', None)]"
"i would never wait for a table to eat, it just is not that great.","[('table', None)]"
"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.","[('neighborhood', None), ('trip', None), ('way', None)]"
"this is such a lovely, peaceful place to eat outside.","[('place', None)]"
this is the jackel and hideof the restaurants on the ues.,[]
"this is a great place to take out-of-towners, and perfect for watching the sunset.","[('place', None), ('towners', None)]"
since my first dinner i have had the chance to have brunch at orsay 3x.,"[('dinner', None), ('brunch', None), ('3x', None)]"
they have some great entrees here as well.,"[('entrees', None)]"
"they do cater to american palates, but if you like it hot let them know and they are more than willing to oblige!","[('palates', None)]"
i loved this place!!,[]
i care more about the food and ambience.,[]
i would highly recommend this place to everyone for any occasion!,"[('place', None), ('occasion', None)]"
"great for a romantic evening, or a fun evening with friends...","[('friends', None)]"
"while this is a pretty place in that overly cute french way, the food was insultingly horrible.","[('food', None), ('place', None), ('way', None)]"
i went there for lunch and it was not as good as i expected from the reviews i read.,[]
i really didn't know what to expect for a restaurant that literally overlooks the main hall of grand central.,"[('hall', None), ('restaurant', None)]"
i would not recommend this place to anyone.,"[('place', None)]"
i had to ask her three times before she finally came back with the dish ive requested.,"[('dish', None)]"
"normally that would be improper, however they were all delicious and my host did not complain.","[('host', None)]"
"southern indian cuisine is still there, too.","[('cuisine', None)]"
"restaurant snobs need not bother, this is a small, neighborhood kind of place.","[('place', None), ('neighborhood kind', None), ('restaurant snobs', None)]"
they couldn't even make a salad that was appealing.,"[('salad', None)]"
this place is always packed.,[]
i am not sure if i would call the food here indian as it is a fusion of what seems to be french with an indian or exotic touch.,"[('touch', None)]"
i highly recommend the restaurant based on our experience last night.,[]
i came into the city to try out this restaurant because a friend had recommended it to my husband.,"[('city', None), ('restaurant', None)]"
"the tables are crammed way too close, the menu is typical of any italian restaurant, and the wine list is simply overpriced.","[('wine list', None), ('menu', None), ('restaurant', None)]"
"after dining at b.o.g over twenty times now, its official !","[('dining', None)]"
this place has realy fresh sushi and a nice large menu of japanese classic cuisine.,"[('cuisine', None), ('sushi', None), ('menu', None)]"
"three page wine menu, one page entree and horedevous.",[]
"the food is consistently wonderful - i've been coming here for years, and the owner has always been accomodating and friendly.","[('owner', None), ('food', None)]"
"i live nearby and when they first opened, i ate there a lot.",[]
"if you're looking for a place to sit down, have a drink and conversations with friends, go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).","[('tart', None), ('place', None), ('milk', None), ('tapioca pearls', None), ('tea', None)]"
"aside from the sea urchin, the chef recommended an assortment of fish including fatty yellow tail, boton shrimp, blue fin torro (fatty tuna), sea eel, etc.","[('sea eel', None), ('sea urchin', None), ('chef', None), ('tail', None), ('fin torro', None), ('tuna', None), ('fish', None)]"
"the ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.","[('dishes', None), ('eggplant parmesan', None), ('ambiance', None), ('food', None)]"
"my host asked for appetizers for the group and the waiter gave us not only what we ordered, but some other items that were not ordered.","[('items', None)]"
the bar has various selections and the mixed drink special is a catcher! 2 for 1's.,"[('drink special', None), ('selections', None), ('catcher', None)]"
"during the course of the past 3 months, the chef and staff changed and it was not for the better.","[('course', None)]"
we were exploring grand central and didn't want to eat in the food court.,"[('food court', None)]"
our last time there a few weeks ago was early at 5pm and it was very crowded and noisy.,"[('time', None)]"
it is one the nicest outdoor restaurants i have ever seen in ny--i am from italy and this place rivals the ones in my country.,"[('restaurants', None)]"
"the last two times i ordered from here my food was soo spicy that i could barely eat it, and the spice took away from the flavor of the dish.","[('food', None), ('times', None), ('flavor', None), ('spice', None)]"
i've been frequenting the tasting room since it first arrived in the east village and i've never been disappointed.,"[('village', None)]"
the 'kamasutra' and 'bombay cosmopolitan' are excellent and will have you tipsy in no time.,"[('time', None), ('cosmopolitan', None), ('kamasutra', None)]"
"$6 and there is much tasty food, all of it fresh and continually refilled.","[('food', None)]"
"just straight up cheap, good food.","[('food', None)]"
and affordable.,[]
they have a very diverse menu so its something for everybody.,"[('menu', None)]"
the staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.,"[('check', None), ('bar', None), ('sushi', None), ('staff', None)]"
"it's usually packed for good reason, esp.","[('reason', None)]"
i love going there!,[]
"it was the first place we ate on our first trip to new york, and it will be the last place we stop as we head out of town on our next trip to new york.","[('place', None), ('york', None), ('trip', None)]"
it is not a place for tourists or someone who has never dined in bay ridge.,"[('tourists', None)]"
"they sell special sushi, everything have a topping, sauce and etc.","[('sushi', None)]"
do not try unless you're just going there to hang out like the rest of the hipsters who apparently have no sense of taste.,"[('rest', None)]"
"i took my girlfriend there for her birthday last night and we had a relaxing, really good meal.","[('meal', None)]"
i'm happy to have nosh in the neighborhood and the food is very comforting.,"[('neighborhood', None), ('nosh', None), ('food', None)]"
"they kindly brought us more to see if it was better, but it was not!",[]
love the food.,"[('food', None)]"
it's a nice place to relax and have conversation.,"[('place', None), ('conversation', None)]"
"going to volare is like going to your favorite aunt's house for dinner, assuming that your aunt is a great italian cook.","[('cook', None), ('aunt', None)]"
"out of the hundreds of italian restaurants in queens, this is among the best.","[('hundreds', None), ('restaurants', None), ('queens', None)]"
i keep my fingers crossed the whole subway ride hoping that there will be a table i can sit at by myself and not have to share with the rice congee soup people.,"[('rice congee soup people', None), ('subway ride', None)]"
"it was huge, delicious, fresh, and will be the reason we return.",[]
"when i saw that their website had a link to da ciro in napoli, i knew there was going to be good pizza!",[]
"great spot, whether looking for a couple of drinks or quiet dinner.","[('dinner', None), ('spot', None), ('couple', None)]"
just stick with the small dishes!,"[('dishes', None)]"
although we were looking for regular lettuce and some walnuts the salads we got were great.,"[('walnuts', None), ('lettuce', None)]"
we were sorry to check them off our list as we had enjoyed and recommended the place in the past.,"[('list', None)]"
"if you're not familiar with the cuisine, you may encounter problems ordering here and be sure to bring plenty of cash with you as they don't accept credit cards.","[('cuisine', None), ('credit cards', None)]"
"this wasn't the expected menu comprised only of pad thai and tom yum soup, but i thought that was what made the place so special.","[('place', None), ('soup', None)]"
you can't say its cheap because food is cheaper in chinatown.,[]
"great eats, good times.","[('eats', None), ('times', None)]"
make sure you try this place as often as you can.,[]
"plus, when our entrees were held up in the kitchen on a busy saturday night, the owner sent over complimentary summer rolls to hold us over!","[('rolls', None)]"
another plus is most of the entrees are approx.,[]
"the food was delicious, the atmosphere was relaxed, and we have now adopted plate 347 as our secret on second!","[('secret', None), ('atmosphere', None), ('food', None)]"
we were pleasantly surprised.,[]
"i am a 100 lb girl, had a glass of wine and a glass of beer prior to the dinner, and i was still hungry after my visit to this place!","[('visit', None)]"
it was wonderful.,[]
it is the best hidden spot there and i rave about it to everyone.,"[('spot', None)]"
i had been a regular due to the consistently good food and ease of getting a table.,"[('food', None)]"
can't wait wait for my next visit.,"[('visit', None)]"
this place is the most japanese it can ever get.,"[('place', None)]"
"great food, lt's of it, more then one person can eat!","[('person', None), ('food', None)]"
cozy romantic atomosphere with only around 15 tables at most.,"[('atomosphere', None), ('tables', None)]"
this place is worth going even if only for their beer.,"[('place', None)]"
"while most people can attest to spending over $50 on drinks in new york bars and hardly feeling a thing, the drinks here are plentiful and unique.","[('people', None), ('spending', None), ('york bars', None)]"
"complimentary stuff kept coming, and when the waiter saw me opening a gift, i received my dessert on a plate that had happy birthday written on it, with a candlevery nice touch, and attentive staff.","[('stuff', None), ('birthday', None), ('staff', None), ('touch', None)]"
"the food arrived 20 minutes after i called, cold and soggy.",[]
"if you are someone who appreciates simplicity, elegance, and wonderfully presented and tasting seafood and vegetables regardless of portion size, kai is your place.","[('portion size', None)]"
i have been about 4 times and have always had a great meal.,"[('meal', None)]"
the wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.,"[('fondue', None), ('wine', None), ('table grilling', None), ('cheese plate', None)]"
their exotic salad is basic ly a delcious little green salad with a peanut sauce that is perfect before their sweet basil fried tofu.,"[('salad', None), ('basil', None)]"
"even if the food wasn't this good, the garden is a great place to sit outside and relax.","[('food', None)]"
we saw them heating up at least one frozen item though i'm not sure which dim sum dish it was.,[]
traditional french decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation.,"[('restaurant', None), ('hall', None), ('decour', None), ('conversation', None), ('voices', None)]"
the fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef (usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt).,"[('sushi chef', None), ('soy sauce', None), ('wasabi', None), ('sea salt', None), ('fish', None)]"
"consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.","[('burgers', None)]"
i really recommend the very simple unda (egg) rolls.,"[('unda', None)]"
"this is the only thai place i go too in nyc, it's wonderful, and live relaxed jazz on certain nights.","[('place', None), ('jazz', None)]"
"if you are in a big group, this place is perfect because it recomends sharing - they have lazy susans on most tables - even families can feel comfortable here.","[('tables', None), ('group', None), ('place', None), ('susans', None)]"
they need a kick out of it but until then the sushi is pretty good and the place is consistent.,"[('place', None), ('sushi', None)]"
i've had to wait only a few times during lunch but this place is definitely worth the wait.,"[('lunch', None), ('place', None), ('times', None)]"
all in all the food was above average and i would return to see how they operate with four or less dinners.,"[('average', None)]"
"judging from previous posts this used to be a good place, but not any longer.","[('posts', None)]"
"for appetizers, i recommend the shrimp fritters and dumplings.",[]
"the restaurant is dark and not very attractive and then you have spot lights shining on you putting you in the worst light possible, reaching for sunglasses.","[('light', None), ('restaurant', None)]"
the food and staff always surprise me with the new heights they are taken to.,"[('heights', None), ('food', None), ('staff', None)]"
went to ottimo and was expecting outstanding pizza (as i love la pizza fresca).,"[('pizza fresca', None)]"
i would recommend this place to anyone and would without a doubt come again.,"[('place', None)]"
for sure i will keep coming back because i feel really this restaurant deserves.,"[('restaurant', None)]"
our tiny table for two (dinner plates hung over edge) was right in the middle of one of the lanes of waiter traffic.,"[('dinner plates', None), ('table', None)]"
"sake collection was excellent (try nanbu bijin), but pricy.","[('nanbu bijin', None), ('sake collection', None)]"
interesting other dishes for a change include chicken in curry sauce and salmon caserole.,"[('dishes', None), ('change', None)]"
one of my favorite restaurants in the neighborhood.,"[('neighborhood', None), ('restaurants', None)]"
i have to say that i am pleasantly suprised and i will most likely stop in again if i am in the neighborhood.,[]
the place's decor and hidden bathrooms made for a good laugh.,"[('laugh', None)]"
this is a true gem of the village.,"[('village', None)]"
a wonderful place!,"[('place', None)]"
"please take my advice, go and try this place.","[('place', None), ('advice', None)]"
for my birthday and we had an excellent time.,"[('time', None)]"
i suspect this restaurant is what rao's would be if it hadn't turned exclusive.,"[('rao', None)]"
the dish had like 6 pieces of beef in it.,[]
we got in line and were served while in line a bannan fritter.,[]
this place is always very crowded and popular.,"[('place', None)]"
my wife and i went to orsay for valentine's dinner.,[]
"i don't know about you guys, but when i go somewhere to eat i go for the food not for the atmosphere.","[('food', None), ('atmosphere', None), ('guys', None)]"
"we were tired and cold when we got to the restaurant, then we sat down to begin ordering appetizers.","[('appetizers', None)]"
i've had pizza both times and the caprese salad appetizer.,[]
she lives nearby but had never gone to this establishment thinking that it might be too touristy.,[]
and when i visit her i make it a point to eat at 'ino at least once daily if not once for the whole trip.,"[('ino', None)]"
there was a small group of us looking somewhere to eat kinda late on a weeknight and we ended up at pastis.,"[('weeknight', None), ('group', None)]"
get the soup and a nosh (pastrami sandwich) for $8 and you're golden.,[]
i have to say that if this what makes it easier to get a saet a lunch- i dont mind.,"[('saet', None)]"
my family and i ate here last night for our annual christmas dinner with the family members who would rather spend the holidays with friends out-of-town.,"[('holidays', None), ('friends', None), ('christmas dinner', None), ('family', None)]"
the restaraurant is very small so reservations are a must.,"[('restaraurant', None)]"
in china the phrase for a good restaurant is hot and loud.,"[('china', None), ('phrase', None), ('restaurant', None)]"
after dealing with subpar pizza all over the kensington neighborhood - i've found little toninos.,"[('pizza', None)]"
i thought this place was totally overrated.,[]
how do you rate home?,"[('home', None)]"
i went here in the afternoon with a friend.,[]
they were able to squeeze me in at 6 after i called the night before my anniversary for a friday night reservation and told me they'd treat us well for the occasion.,"[('occasion', None)]"
"note that they do not serve beer, you must bring your own.","[('beer', None)]"
it helps if you know what to order.,[]
"from the appetizers we ate, the dim sum and other variety of foods, it was impossible to criticize the food.","[('foods', None), ('sum', None)]"
"when we arrived at 6:00 pm, the restaurant was practically empty.","[('restaurant', None)]"
"each table has a pot of boiling water sunken into its surface, and you get platters of thin sliced meats, various vegetables, and rice and glass noodles.","[('rice', None), ('glass noodles', None), ('meats', None), ('platters', None), ('vegetables', None)]"
"for those that go once and don't enjoy it, all i can say is that they just don't get it.",[]
"it took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",[]
"he can't help, they're bought up so fast.",[]
obviously run by folks who know a pie.,[]
we were very disappointed.,[]
i will be going back very soon.,[]
"all the money went into the interior decoration, none of it went to the chefs.",[]
"i asked for seltzer with lime, no ice.",[]
will not be back.,[]
look foward to trying the ruben upon returning.,[]
we usually go to the chart house to celebrate a birthday or anniversary.,[]
you'll adore it.,[]
two words: free wine.,[]
they wouldnt even let me finish my glass of wine before offering another.,[]
"whem asked, we had to ask more detailed questions so that we knew what the specials were.",[]
all the people that i bring there go back on their own and bring their friends!,[]
not what i wanted to hear.,[]
can't wait to go back.,[]
deff recimmend bukhara they also have opened two new locations guess ill try them out.,[]
"my husbands was perfect, my was well done and dry.",[]
"this place, which is only a few months old, is perhaps queens' biggest secret!",[]
i was glad i did.,[]
i've never been treated so rudely.,[]
i'll be back soon.,[]
went inside and i started to get excited.,[]
"however, it is jus too good to not praise it.",[]
the strong scents coming from the left and right of me negatively affected my taste buds.,[]
"if you wrote a bad review, it's because you don't understand what rao's is all about.",[]
"had we been stalling i could understand where they were coming from, but we had been there less than an hour and they hadn't even brought us a check yet!",[]
but overall i give it a 10,[]
i was there on sat.,[]
overall a oh ya even though there is waiting it is deff worth it,[]
what more can you ask for?,[]
wondering who had the best deals we noticed a line had formed to wait for this one particular establishment.,[]
you are treated just like royality.,[]
"there's nice and quiet, small but enough for 6 (or more).",[]
ambiance- relaxed and stylish.,[]
"looking from the outside in, one would hesitate to enter this hole in the wall (really, that's what it is).",[]
i know because i live nearby.,[]
my entire family was horrified.,[]
on a monthly basis my friends and i get together and have a girls night out.,[]
hats off to the chef.,[]
this should have been done in a back room - away from customers.,[]
check it out,[]
don't go.,[]
but they do.,[]
"ambiance and music funky, which i enjoy.",[]
"it's a really great deal, considering we got full off of four dollars.",[]
went with mommy (the only person who could afford taking me here).,[]
my friends and i were on vacation in ny and was referred to chance by a friend.,[]
we will return many times for this oasis in mid-town.,[]
enjoy!,[]
we weren't!,[]
please be aware that it's cash or amex only!,[]
what came to our table was burned beyond recognition and stringy.,[]
"so i've never actually been to m proper, but i've had it delivered a few times.",[]
the hostess is rude to the point of being offensive.,[]
"a narrow corridor leads to a tiny space where there are three tiny white tiled counters, a great deal of mess (stacks of bottles, cans) and a small counter holding 12-14 entrees.",[]
"(or sister, in my case!).",[]
don't go there!,[]
"ok, so the servers wander around a little clueless, but there's more than enough servers for the crowd they get -- it's fine, you just have to make a small effort to get their attention.",[]
good luck getting a table.,[]
don't look down your nose at me like that...,[]
just don't do it.,[]
"trust me, it will be great, and all of it will be devoured in no time.",[]
finally!,[]
regardless of whether there are two people or two hundred people ahead of you the hostess will take your name and tell you five minutes.,[]
you will not be disapointed at all.,[]
open late (well as late as i ever got there and i'm a night person),[]
"the most annoying thing, though, is the fact that the servers seem to be trained to drive revenue.",[]
"get your food to go, find a bench, and kick back with a plate of dumplings.",[]
something about them being busy with holiday party's.,[]
it was rather pathetic that it took them over an hour to seat us.,[]
we visit at least once a month.,[]
"also, the place is popular with families, so if you're bothered by children running loose like wild animals, come later at night to avoid them.",[]
i'll keep this short.,[]
and it was quick which is very important.,[]
always busy but fast moving.,[]
i'm not picky - but it was actually gross.,[]
"since it literally is a complete hole in the wall, it's a bit intimidating at first, but you get over that very quickly as soon as the friendly staff welcomes you - don't hesitate to ask for help with what to get.",[]
despite the untasteful previous review...,[]
"don't judge this place prima facie, you have to try it to believe it, a home away from home for the literate heart.",[]
"sure, everyone's got their favorite, but to know sal, is to know new york.",[]
also they were $15 each!,[]
we will go back every time we are in the city.,[]
we love th pink pony.,[]
i have to agree with the previous reviewer.,[]
it's convenient.,[]
thanks bloom's for a lovely trip.,[]
"oh right, i should probably say something nice.",[]
"the man that was hosting promised to save a table for our party of 7, then sat a party of 2 at the very table he was saving (mean while there were boths open all around).",[]
perhaps.,[]
go here.,[]
if you are in the area try the bagel shoppe on 74th street which is 3 blocks away on 2nd ave.,[]
"my wife and i always enjoy the young, not always well trained but nevertheless friendly, staff, all of whom have a story.",[]
"by the time we were done, it was past 1:00am.",[]
"read all the other review, they'll confirm it.",[]
even after they overcharged me the last time i was there.,[]
also make sure you pay attention to the music being piped in - quite a weird selection.,[]
surprisingly nothing could be further from the truth.,[]
all we received was an apology as we left to see our show without dinner.,[]
the table next to us asked if he crushed the grapes himself when their long overdue bottle of wine finally arrived.,[]
"we could not catch our waiter's eye, and he ignored us.",[]
they refuse to seat parties of 3 or more on weekends.,[]
what a ripoff!,[]
you can do it here.,[]
"may, the owner always has a smile on her and will warmly greet you.",[]
i've lived in ny for 5 years and this place has it all.,[]
i just read mocaramel's review and felt compelled to respond.,[]
it hits the spot every time,[]
don't be fooled by crowds of people.,[]
and there's no way out.,[]
"please if your thinking about it go, and stay the wait you won't be disappointed.",[]
"for all you lazy folks that don't want to come to alphabet city, i say, good - stay out.",[]
"this is my fourth try over a two year period, and i'm done.",[]
probably would not go again...,[]
it was horrible.,[]
"the new york times has reviewed this place three times already, you know it's going to be good.",[]
"really though, where's the seasoning?",[]
it is thick and slightly soggy.,[]
its not the same if you have to sit inside.,[]
great people watching as others do the same to you.,[]
i'm going back.,[]
me and my girls will definitely go back.,[]
the portions are large and the servers always surprise us with a different starter.,[]
ive passed by the spot tons of times always wanting to go in.,[]
have been several times and it never dissapoints.,[]
while i'm not sure that this happens all the time-this is the kind of treatment that buys repeat business!,[]
"first of all, this place is *not* romantic, as claimed by citysearch's editorial review.",[]
why make a reservation if you aren't going to keep it?,[]
highly recommended!!!!!,[]
"for $760 for 2 people, it's a once in a lifetime experience.",[]
"as we were leaving, the couple standing by the door said to another waiter, we're not in a hurry.",[]
"in fact, two people could really share one plate.",[]
this was a repeat visit and we'll definitely be back again.,[]
during happy hour!,[]
"go, go, hurry, before everyone finds out about it.",[]
i am bringing my whole family back next time.,[]
overall i would recommend it and go back again.,[]
"anyway, this is the last time i cross the williamsburg.",[]
metrazur has a beautiful spot overlooking the main terminal.,[]
save yourself the time and trouble and skip this one!,[]
"oh yes, and they lie on the phone, claiming they have seating in the garden, then of course the seats are not available.",[]
definately check it out!!!,[]
it takes forever to get a drink and they almost always forget to bring something (although they dont forget to charge you for it.,[]
"saturday, nov. 6th i had a group from work come in with about 35 people and the staff was amazing to accomodate us.",[]
we will be back.,[]
check out the secret back room.,[]
we were not dissappointed in the least bit by this little gem.,[]
i got enough reasons to keep coming back!!!,[]
and for this i had to shell out a small fortune?,[]
go inside and you won't want to leave.,[]
i loving bringing friends here - and i do so every chance i get.,[]
"the large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.",[]
i would go back tho.,[]
too large for just two people but nothing was left.,[]
a pleasant surprise.,[]
we got most of it back at home with us.,[]
"if this happens, just ask for real naan.",[]
"so, if yo really don't care who is sittingnext to you, which is about 2 inches away, i would say try it.",[]
my first encounter happened one friday evening with a friend.,[]
there are other people waiting!,[]
"we left, never to return.",[]
this is where the aforementioned line was.,[]
"aside from the bearded, courdoroy blazer professor type with the nyu student he's sleeping with that week, you see a strange mix of hipsters, frat boys, will smith types who need to be told they are black, bitter cougars who cant understand why they arent married yet....",[]
i dont how this place is still running.,[]
what more could you want?,[]
"all in all, i don't see how you can go wrong.",[]
we were told that the wait was about twenty minutes and there would be no problem for our 8:00 pm curtain call.,[]
i'm told that it is open 24hrs which is good.,[]
"still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...",[]
"even though it is a little loud, you don't have to yell at each other to talk.",[]
was surprisingly disappointed.,[]
i'm amazed we haven't been kicked out of this place yet.,[]
"behind this counter, two men are squeezed in.",[]
"if only they delivered, they'd make a mint!",[]
the outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful.,[]
"in any event, this is a place i'll be sure to stop by again when i'm in this part of town.",[]
i definitely wouldn't go back.,[]
it is not worth for that bucks.,[]
a hearty two thumbs up!,[]
all pretty good.,[]
"you can also special order any kind of dumpling,etc.",[]
you guys rock.,[]
tends to turn people away.,[]
we thought this a prelude to what the evening will be like.,[]
"if you live outside the neighborhood, don't bother!",[]
so rushing us out was absolutely unnecessary!,[]
it is a lot of fun with live entertainment and all kinds of disney type special effects.,[]
"no refills on fountain drinks, though.",[]
did i mention the wine?,[]
now it's so crowded and loud you can't even talk to the person next to you.,[]
less = more in their case.,[]
"however, in the summer of 2003, it seems the management has changed and the great big door has been replaced for a glass front ridding itself of the dark romantic getup.",[]
"i found it on a cold night, the perfect spot to warm up.",[]
located at the end of a magnificent block.,[]
they don't walk around with the trays of dim sum.,[]
took my sister here before attending a show one evening.,[]
really.,[]
our friends have not arrived yet.,[]
never once did i leave feeling unwelcome or impressed.,[]
but the main hit was the whole grilled fish.,[]
make reservations but expect to be delayed 15-20 minutes as the hosting staff was having difficulty seating guests who arrived with a reservation because they probably had a lot of walk ins being so close to time square.,[]
your friends will thank you for introducing them to this gem!,[]
"when my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.",[]
no thanks!!!,[]
"there was a long wait for a table outside, but it was a little too hot in the sun anyway so our insde table was very nice.",[]
"a big disappointment, all around.",[]
no free drink.,[]
definitely highly not recommended.,[]
i had a huge group for my birthday and we were well taken care of.,[]
the two star chefs left quite some time ago to open their own place.,[]
i pray it stays open forever.,[]
"if you want to save some money, don't go here.",[]
this is the first time citysearch did't call it right.,[]
what for?,[]
fantastic!,[]
skip this location and go to the one in soho.,[]
