text,labs
"that is a problem since we paid about 20 bucks a dish, and had to order 5 dishes to get a decent taste.","[('dishes', None), ('dish', None), ('taste', None)]"
"this is definitely a place that provides the best experience, though, to both a-listers and people walking in off the street.","[('place', None), ('experience', None)]"
they were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.,"[('off', None), ('small meat patties', None), ('steamed buns', None), ('meat patties', None), ('buns', None)]"
first it took us a long time to find the place.,"[('place', None), ('time', None), ('long time', None)]"
all of the pizzas are terrific and the price is even better!,"[('pizzas', None), ('price', None)]"
"it is about food and ambiance, and imagine how dreadful it will be it we only had to listen to an idle engine.","[('ambiance', None), ('food', None), ('engine', None)]"
the food was good too.,"[('atmosphere', None), ('food', None)]"
"we have tried every thai restaurant between atlantic avenue and 4th streets, and joya is the best.","[('atlantic avenue', None), ('thai restaurant', None), ('restaurant', None), ('4th streets', None), ('joya', None)]"
"immediately after we paid, the waiter took the money and said, okay, you guys are outta here.","[('money', None), ('guys', None), ('waiter', None)]"
the dining room is quietly elegant with no music to shout over -- how refreshing!,"[('dining room', None), ('music', None)]"
"admittedly, this is not the place for gigantic pieces of fish overflowing the plate (and thank goodness, in my opinion) but for simple, elegant sushi there is no better place in new york or anywhere in the us.","[('gigantic pieces', None), ('fish', None), ('sushi', None), ('plate', None)]"
i am a die hard peep lover.,"[('peep lover', None), ('peep', None), ('i', None)]"
"once you become a regular, you are treated as one.","[('regular', None), ('treated', None)]"
the menu seemed to have a wide variety of dishes for seafood lovers and interesting ways of preparing them.,"[('seafood lovers', None), ('seafood', None), ('menu', None), ('dishes', None), ('wide variety', None), ('ways', None)]"
everyone treats you like you were part of the family.,"[('treats', None), ('family', None)]"
the white bean brushetta to start was incredible and the pasta was phenomenal.,"[('white bean brushetta', None), ('pasta', None)]"
the rest of the menu is limited by everything is good eats.,"[('menu', None), ('eats', None)]"
the menu is nothing like the one on the website.,"[('menu', None), ('website', None)]"
"great food, great lay out and awesome service.","[('service', None), ('food', None)]"
ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away.,"[('cart attendant', None), ('lotus leaf wrapped rice', None)]"
sea has become so popular that they've let it go to their heads.,"[('sea', None), ('heads', None)]"
we walked in on a wednesday night and were seated promptly.,"[('seated', None), ('food', None)]"
chennai garden is my favorite indian restaurant in the city.,"[('city', None), ('chennai garden', None), ('restaurant', None), ('indian restaurant', None)]"
"the wait staff is very freindly, they make it feel like you're eating in a freindly little european town.","[('wait staff', None), ('food', None), ('town', None)]"
oh yeah ever on the west side try there sister resturant arties cafe.,"[('sister resturant arties cafe', None), ('cafe', None), ('west side', None), ('west', None)]"
(besides that there should be more restaurants like it around the city).,"[('restaurants', None), ('city', None)]"
my roommate and i love this place.,"[('place', None), ('roommate', None)]"
"the waitstaff are all very busy, it's not outstanding service, but i've never been dealt with rudely.","[('waitstaff', None), ('service', None)]"
i have lived in japan for 7 years and the taste of the food and the feel of the restaurant is like being back in japan.,"[('feel', None), ('taste', None), ('food', None)]"
not worth it.,[]
"in the evening, this place attracted a well dressed, with it, ny crowd.","[('place', None), ('crowd', None)]"
"they have it all -- great price, food, and service.","[('service', None), ('food', None), ('price', None)]"
"so close, but not good enough.",[]
this was on a tuesday night.,"[('night', None), ('tuesday', None)]"
its also a bit of a hassle to get to without a car (i happen to live in inwood).,"[('car', None), ('inwood', None)]"
"the flavors are great, and the menu is extensive.","[('menu', None), ('flavors', None)]"
"the food was amazing, the service was so attentive and personable, and how about that ambience!","[('service', None), ('food', None), ('ambience', None)]"
"this place has the best interior i have seen anywhere in the northside of w'burg, and will impress whoever you bring there.","[('place', None), ('interior', None), (""w'burg"", None)]"
the food has been consistant for years and it never lets you down.,"[('food', None), ('years', None)]"
i found the variety of the sashimi plate to be satisfying - fresh and yummy.,"[('sashimi plate', None), ('variety', None)]"
"and forget what you read under me, the atmosphere isn't that bad either.","[('atmosphere', None)]"
"don't waste your time, or money!!","[('time', None), ('money', None)]"
"they don't concern much of customer's health, just want to make money.","[('health', None), ('money', None), ('customer', None)]"
"we couldn't carry our conversation as we were routinely interrupted by waitress and servants asking us to order and hinting that we're taking too much time -- amazing, we just sat down.","[('waiting', None), ('time', None), ('waitress', None), ('service', None), ('conversation', None)]"
sometimes i get good food and ok service.,"[('ok service', None), ('service', None), ('food', None)]"
we just ate at kai and were disapointed.,"[('kai', None), ('food', None)]"
"it's a place for people who pay a lot for mediocre food, noise and a chance to be with their fellow bridge and tunnel folks.","[('noise', None), ('chance', None), ('food', None)]"
this was a great surprise.,"[('pizza', None), ('surprise', None)]"
"after complaining about the chicken dish, the manager came over to tell us that, no one had ever complained before, and that we just didn't know what the dish was supposed to taste like.","[('manager', None), ('chicken dish', None)]"
the food was spicy and delicious.,"[('spicy', None), ('food', None)]"
i went with my fiance on a tuesday evening.,"[('evening', None), ('tuesday', None)]"
a little overpriced but worth it once you take a bite.,"[('bite', None), ('food', None)]"
went for a late weekday lunch.,"[('weekday lunch', None), ('lunch', None), ('late weekday lunch', None)]"
i just don't understand all the hype...,"[('hype', None), ('food', None)]"
bartender was unable to tear himself away from friends at bar.,"[('friends', None), ('bartender', None), ('bar', None)]"
"anyways, if you're in the neighborhood to eat good food, i wouldn't waste my time trying to find something, rather go across the street to tamari.","[('street', None), ('tamari', None), ('something', None), ('time', None), ('food', None)]"
dahkin also offers prix fixe lunch and buffet.,"[('prix fixe lunch', None), ('dahkin', None), ('buffet', None)]"
"although the place could be a little more eye catching and roomier, at the same time, it doesn't really matter.","[('place', None), ('same time', None)]"
you can barely see who you are with never mind have a conversation.,"[('person', None), ('conversation', None)]"
this was my frist time at cafe st. bart's and i must say how delicous the food and the service was.,"[('cafe', None), ('service', None), ('food', None)]"
i don't get it either.,"[('i', None), ('et', None)]"
went on a double date with friend and his girlfriend for a few drinks and appetizers.,"[('drinks', None), ('double date', None), ('girlfriend', None), ('appetizers', None), ('few drinks', None)]"
great place to grab a hot bagel on the way to work.,"[('place', None), ('hot bagel', None), ('bagel', None), ('way', None)]"
"it's like they took leftover chicken, poured oil and sprinkled pepper powder over it (the sauce was translucent and red).","[('chicken', None), ('oil', None), ('sauce', None)]"
"one would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.","[('drinks', None), ('apology', None), ('waiter', None), ('order', None)]"
one of my favorite places in manhattan.,"[('places', None), ('manhattan', None)]"
"they brought glasses and the bottle, and just left the bottle at our table.","[('glasses', None), ('table', None)]"
"we actually gave 10% tip (which we have never done despite mediocre food and service), because we felt totally ripped off.","[('service', None), ('tip', None), ('food', None)]"
we were looking forward to nice glass of sangria when we arrived.,"[('glass of sangria', None), ('sangria', None), ('glass', None)]"
i would highly recommand requesting a table by the window.,"[('window', None), ('table', None)]"
"while we enjoyed the food, we were highly disappointed by the poor service (waiter was not quite competent and slow service) and lack of remorse.","[('service', None), ('food', None), ('waiter', None)]"
i for one will never patronize them again.,"[('patronize', None), ('a', None)]"
i stumbled upon this great pizzeria as i explored my new neighborhood.,"[('pizzeria', None), ('new neighborhood', None), ('neighborhood', None)]"
"after hearing a lot of great things about the restaurant, and passing by it on a daily basis, we decided to try.","[('lot', None), ('restaurant', None), ('things', None), ('daily basis', None), ('food', None)]"
"the service, however, was a bright flower in a garden.","[('garden', None), ('service', None)]"
"so, again, give it a try.","[('trespass', None), ('b', None), ('try', None), ('a', None)]"
stay far away from this place.,"[('place', None), ('drink', None)]"
we will come back!!!,"[('back', None), ('re', None)]"
we've been to grocery three times and not once has an item on the menu disappointed.,"[('menu', None), ('grocery', None)]"
"the food is very good too but for the most part, it's just regular food, nothing special.","[('nothing', None), ('regular', None), ('food', None), ('regular food', None)]"
a touch more jalapeno heat for contrast and it would have been very good indeed.,"[('contrast', None), ('jalapeno heat', None)]"
tried the pad see ew on the recommendation of the last reviewer since it's one of my favorite dishes.,"[('dishes', None), ('last reviewer', None), ('pad', None)]"
we'd go back again,"[('back', None), ('re', None)]"
"we ate out in the back patio, which is worth it as it's cool and the music is hear well there.","[('back patio', None), ('music', None)]"
the location is perfect.,"[('location', None), ('food', None)]"
"guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.","[('guacamole+shrimp appetizer', None), ('filet', None), ('guacamole shrimp appetizer', None), ('frites', None)]"
the lunch special is an asbolute steal.,"[('lunch special', None), ('asbolute', None), ('steal', None)]"
this food is asian-air fusion.,"[('fusion', None), ('food', None), ('air fusion', None)]"
nothing fancy but really good food with pretty reasonable price.,"[('nothing', None), ('food', None), ('price', None)]"
"the chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.","[('service professional wan warm', None), ('excpetiona', None), ('chicken pot pie', None), ('service', None), ('cheeseburger', None)]"
"while i quite liked the food and the ambience, i'm not quite sure if it they really deserve it the michelin rating they have displayed so prooudly in the window.","[('food', None), ('ambience', None)]"
i'm surprised about some of the bad reviews posted here - i've been to tamarind about 5 or 6 times and always come away extremely satisfied and looking forward to returning.,"[('tamarind', None), ('reviews', None)]"
"but on a lazy saturday night, we ended up going.","[('night', None), ('saturday night', None), ('saturday', None)]"
there are a few italian employees who may not speak the best english but for me that adds to the experience.,"[('experience', None), ('employees', None), ('english', None)]"
"i have never eaten in the restaurant, however, upon reading the reviews i got take out last week.","[('restaurant', None), ('reviews', None)]"
once for dinner and once for brunch.,"[('dinner', None), ('brunch', None)]"
"i've been to at cafe spice probably 5-8 times, it is probably still the best indian restaurant around union square.","[('cafe spice', None), ('union square', None), ('indian restaurant', None)]"
not worth the prices.,"[('drinks', None), ('prices', None)]"
would recommend - perfect for those looking for a place close to grand central.,"[('place', None), ('central', None)]"
from the moment you enter till the moment you walk out the friendly and helpful staff was was just fantastic.,"[('staff', None), ('welcome', None)]"
service was good and food is wonderful.,"[('service', None), ('food', None)]"
i only have friends.,"[('friends', None), ('i', None)]"
she gets 10 for her excellent service and advice.,"[('service', None), ('advice', None)]"
the restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,"[('restaurant', None), ('meal', None)]"
"being a fan of spicy ethnic foods, indian included, i made friends with this place long ago.","[('fan', None), ('spicy ethnic foods', None), ('indian', None)]"
please save yourself the frustration.,"[('frustration', None), ('meal', None)]"
and i say snacking because it really is not set up to be a proper dinner.,"[('dinner', None), ('snacking', None)]"
"i have eaten at saul, many times, the food is always consistently, outrageously good.","[('saul', None), ('many times', None), ('food', None)]"
(always ask the bartender for the seasonal beer!!!,"[('beer', None), ('bartender', None)]"
"if your visiting, you'll enjoy the ambiance and the fact that it's in time sq...","[('ambiance', None), ('fact', None), ('time', None)]"
"we were on our way back to nj, and since i am in ny, we figured why not grab some food?","[('waiting', None), ('nj', None), ('food', None)]"
sandwiches tho pricey are over stuffed - can serve 2 persons easily thus cost effective!,"[('persons', None), ('serve', None), ('sandwiches', None)]"
and comparing it to the chinatown restaurants is simply not fair.,"[('chinatown restaurants', None)]"
service and food is what any one would expect when spending that type of money.,"[('one', None), ('service', None), ('food', None)]"
love the atmosphere - felt like i was in paris.,"[('paris', None), ('atmosphere', None)]"
every course was better than the next.,"[('course', None), ('next', None)]"
"not cheap, but not that expensive either.",[]
the staff is incredibly helpful and attentive.,"[('staff', None), ('service', None)]"
"if presentation and service is your thing, then this magic show works.","[('service', None), ('presentation', None)]"
"apparently, the good cook works then.","[('cook', None)]"
i was pleasantly suprised.,"[('i', None), ('a', None)]"
the yellowtail was particularly good as well.,"[('yellowtail', None)]"
one less manhattanite the better.,"[('manhattanite', None), ('food', None)]"
everyone is welcomed in as family.,"[('y', None), ('family', None)]"
i ate clams oreganta and spectacular salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil.,"[('clams oreganta', None), ('shrimp and basil', None), ('salad', None), ('cucumbers', None), ('tomatoes', None)]"
"the menu changed, portions were even smaller than before, a lentil dish was salty beyond edibility, a basmati rice dish lacked flavor.","[('edibility', None), ('basmati rice dish', None), ('rice dish', None), ('portions', None), ('lentil dish', None)]"
"spice is sleek, modern and cool with a menu that will not hurt your wallet.","[('wallet', None), ('menu', None), ('spice', None)]"
patroon features a nice cigar bar and has great staff.,"[('staff', None), ('patroon', None), ('cigar bar', None), ('bar', None)]"
"hey, i think $2+ for a 5 block walk ain't bad.","[('walk', None), ('block', None)]"
very affordable and excellent ambient!,"[('ambient', None), ('price', None)]"
look elsewhere.,[]
"more important, the sushi rivals the best in tokyo.","[('sushi', None), ('tokyo', None)]"
i have never had cheescake like this.,"[('cheescake', None)]"
"bill a little high, but worth it.","[('bill', None)]"
"i seriously doubt i will ever dine at jimmy's bronx, or for that matter, jimmy's uptown, again.","[('bronx', None), ('matter', None), ('dine', None)]"
everyone i bring here always loves it.,"[('place', None), ('everyone', None), ('i', None)]"
"my co-workers had to wait almost an hour for delivery, only to discover that what they got was not what they ordered.","[('wait', None), ('co-workers', None), ('delivery', None)]"
worth a visit.,"[('visit', None), ('food', None)]"
a real dissapointment.,"[('dissapointment', None), ('real dissapointment', None), ('food', None)]"
its a go-to for dates as well as entertaining out of town guests.,"[('dates', None), ('guests', None)]"
why do people rave about the ambience.,"[('people', None), ('ambience', None)]"
were meeting up with some friends for a drink at lafayette 161 and happened to walk by thai angel famished.,"[('drink', None), ('thai angel', None)]"
"fluke sashimi drizzled with jalapeno-lime olive oil, the fruit of the oil nicely highlighting the fish's sweetness.","[('sashimi', None), ('oil', None), ('fish', None), ('fruit', None)]"
great sushi experience.,"[('experience', None), ('sushi', None), ('sushi experience', None)]"
"if you're looking for a great meal at a decent price, go to del frisco's!","[('del frisco', None), ('meal', None), ('price', None)]"
they charge $6.00 for rice.,"[('cost', None), ('rice', None)]"
my steak au poivre was one of the worst i've had.,"[('steak au poivre', None), ('steak', None)]"
"on a recent sunday afternoon, a friend and i accidently found this great restaurant on our way to see the pulitzer prize winning play doubt.","[('friend', None), ('play doubt', None), ('pulitzer prize', None), ('restaurant', None), ('way', None), ('recent sunday afternoon', None)]"
the owner and staff are all japanese as well and that adds to the entire ambiance.,"[('staff', None), ('ambiance', None), ('entire ambiance', None), ('owner', None)]"
"try the congee and the donut like deep fried dough they call ow ley soh, a delicious and sweet tasting bread.","[('donut', None), ('bread', None), ('deep fried dough', None), ('dough', None), ('congee', None)]"
"although the tables may be closely situated, the candle-light, food-quality and service overcompensate.","[('tables', None), ('service', None), ('candle-light', None)]"
the food was delicious and the waiter was incredibly helpful and attentive (considering we were the only ones there for the first hour).,"[('waiter', None), ('only ones', None), ('first hour', None), ('food', None)]"
"from the spectacular caviar to the hospitable waitstaff, i felt like royalty and enjoyed every second of it.","[('waitstaff', None), ('caviar', None)]"
i will be going back and heartily recommend it!,"[('i', None), ('a', None)]"
would definitely visit again.,"[('visit', None), ('a', None)]"
definitely worth the trip to battery park city!,"[('city', None), ('trip', None)]"
"perhaps this food is considered extreme to an upper east side resident, but for the rest of us who've actually eaten ethnic food, this is simply dull.","[('area', None), ('upper east side resident', None), ('ethnic food', None)]"
the place was real empty but that was because this was the first sunday they ever opened.,"[('place', None), ('first sunday', None), ('sunday', None)]"
this little place definitely exceeded my expectations and you sure get a lot of food for your money.,"[('place', None), ('little place', None), ('food', None)]"
"ambience is delightful, service impeccable.","[('service', None), ('ambience', None)]"
"service was excellent, and the ac worked very well too (thank god, it was hot!).","[('service', None), ('ac', None)]"
tasty but expensive.,"[('food', None), ('price', None)]"
you get the sense that the people there care about their restaurant and about your experience and that is very nice.,"[('experience', None), ('restaurant', None)]"
"both are delicious, the cooks are friendly and are willing to take a moment and speak to you and shake your hand.","[('hand', None), ('cooks', None), ('moment', None)]"
so i thought why not change it up a bit.,"[('change', None)]"
my friend ordered some of their special sushi rolls which had excellent presentation and tasted great!,"[('sushi rolls', None), ('special sushi rolls', None), ('presentation', None)]"
although be warned their dinner menu to sit and take out prices are different.,"[('dinner menu', None), ('prices', None)]"
"the staff was accomodating, the food was absolutely delicious and the place is lovely.","[('place', None), ('staff', None), ('food', None)]"
p.s. please don't tell anyone in my family i eat there.,"[('eat', None), ('family', None), ('p.s.', None), ('anyone', None)]"
they smell like they stuff them with old canned vegetables like the spinach mushroom calzone.,"[('old canned vegetables', None), ('canned vegetables', None), ('spinach mushroom calzone', None)]"
"to celebrate a birthday, three of us went to mare anticipating great food.","[('waiting', None), ('birthday', None), ('food', None)]"
there was a great deal for 6 blue point oysters and a beer or glass of wine for $8!,"[('beer', None), ('deal', None), ('glass of wine', None), ('glass', None), ('blue point oysters', None)]"
i really liked the noodle dishes at rice avenue compared to their green curry dish.,"[('green curry dish', None), ('rice', None)]"
"i went to pams with my girlfriend, and i love it.","[('pams', None), ('thing', None)]"
"but for whatever reason, prices are about twice as high.","[('reason', None), ('prices', None)]"
i am relatively new to the area and tried pick a bgel on 2nd and was disappointed with the service and i thought the food was overated and on the pricey side.,"[('area', None), ('side', None), ('bgel', None), ('service', None), ('food', None)]"
great atmoshere and worth every bit.,"[('bit', None), ('atmoshere', None)]"
we had a most unpleasant experience at this restaurant.,"[('experience', None), ('restaurant', None)]"
"the spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!","[('spicy tuna roll', None), ('appetizer', None), ('rock shrimp tempura', None)]"
the staff was knowledgeable and full of personality.,"[('staff', None), ('personality', None)]"
great staff.,"[('staff', None)]"
"only complaint would be that at an average cost of $12-$15 per meal, i'd like not to have to worry about finding a seat!","[('average cost', None), ('cost', None), ('meal', None)]"
"to finish off such a delightful dinner experience you must have dessert, especially the white chocolate bread pudding with gelato and hot chocolate.","[('white chocolate bread pudding with gelato', None), ('dessert', None), ('dinner', None), ('dinner experience', None)]"
the banana tower is an amazing dessert as well.,"[('banana tower', None), ('dessert', None)]"
i went there with my friend last saturday.,"[('place', None), ('saturday', None), ('friend last saturday', None)]"
"excellent atmosphere, delicious dishes good and friendly service.","[('atmosphere', None), ('dishes', None), ('service', None)]"
a cool place to hang with your friends for a couple of healthy drinks and desserts.,"[('drinks', None), ('place', None), ('friends', None), ('desserts', None), ('couple', None)]"
"great vibe, lots of people.","[('people', None), ('vibe', None)]"
"i like mamoun's food as well, but side by side, kati rolls just produce tastier food hands down.","[('kati rolls', None), ('rolls', None), ('mamoun', None)]"
just an odd group.,"[('group', None)]"
"the service is a bit slow, but harkens back to my years growing up in napoli, italy where things are not rushed and when you sit down for dinner the table is yours all night.","[('dinner', None), ('service', None), ('years', None)]"
"either that, or the editor's idea of romance must be sharing a conversation with the next table, while trying to speak louder than the traffic on 57th.","[('editor', None), ('next table', None), ('table', None)]"
i love this place!,"[('place', None)]"
i love this place!,"[('place', None)]"
it is not consistent.,[]
but that wasn't the icing on the cake: a tiramisu that resembled nothing i have ever had.,"[('cake', None), ('tiramisu', None)]"
great food and the prices are very reasonable.,"[('food', None), ('prices', None)]"
wine list is not huge but def well selected.,"[('selection', None), ('wine list', None)]"
"a cool bar with great food, and tons of excellent beer.","[('beer', None), ('tons', None), ('bar', None), ('food', None)]"
"be sure to try the seasonal, and always delicious, specials.","[('seasonal', None), ('specials', None)]"
the ambience is authentic and relaxing and we have always received attentive and prompt service.,"[('service', None), ('ambience', None)]"
"fresh, authentic, french cuisine in substantial portions.","[('substantial portions', None), ('french cuisine', None), ('portions', None)]"
"drinks got screwed up, she acted put upon.","[('drinks', None), ('acted', None)]"
the one vegetarian entree (abby's treasure) was actually quite a surprise - it was delicious and had wintermelon covering an assortment of fresh mushrooms and vegetables.,"[('mushrooms', None), ('assortment', None), ('vegetables', None), ('vegetarian entree', None)]"
"at 5 dumplings for $1, you just cannot go wrong.","[('dumplings', None), ('price', None)]"
but the pizza is way to expensive.,"[('way', None), ('pizza', None), ('price', None)]"
"and the staff is also young, energeic and hot!!!!","[('staff', None), ('hot', None)]"
"even better, they know how to cook french classics like steak au poivre and onglet without burning it to death or overcooking it.","[('french classics', None), ('steak au poivre', None)]"
"service was decent, but not as smooth as i would expect from a place with these prices and reputation.","[('place', None), ('service', None), ('prices', None)]"
we had a wonderful meal at naples 45 a month ago on a visit to nyc.,"[('naples', None), ('meal', None)]"
good drink.,"[('drink', None), ('food', None)]"
"great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.","[('bathroom', None), ('spinach and corn dumplings and massamman curry', None), ('service', None), ('food', None)]"
was there friday night.,"[('night', None), ('friday', None)]"
we had a girls' night dinner here for restaurant week.,"[('dinner', None), ('girl', None)]"
romantic if you want it to be (brightly lit).,"[('lit', None), ('a', None)]"
"however, i was there for a work dinner not long ago when my colleague from london noticed a very large waterbug on the ceiling.","[('dinner', None), ('ceiling', None), ('waterbug', None)]"
i recommend it!,"[('i recommend', None)]"
i have taken practically every guest that has come to visit me in ny and hooked a few new yorkers onto peep as well.,"[('new yorkers', None), ('ny', None), ('peep', None), ('few new yorkers', None)]"
enough said!,[]
i don't live in ny but my best friend does.,"[('place', None), ('ny', None)]"
my chow fun and chow see was really bland and oily.,"[('chow', None)]"
"even though i made the reservation at 3pm for the same night through dinnerbroker, we were seated at a table with one of the best view!","[('dinnerbroker', None), ('reservation', None), ('same night', None)]"
"we did notice however, that some tables had what looked like pita instead of naan.","[('tables', None), ('pita', None)]"
"i didn't take a look at the rest menu, but the oysters were fantastic.","[('menu', None), ('look', None), ('oysters', None)]"
after the review i treked into brooklyn.,"[('brooklyn', None), ('review', None)]"
the grilled cheese at home afterwards was better.!!,"[('grilled cheese', None), ('home', None), ('cheese', None)]"
we were pleasantly greeted.,"[('greeted', None), ('food', None)]"
the red sliding doors may be unique but they do not block off the cold air from the outside.,"[('air', None), ('doors', None), ('outside', None), ('red sliding doors', None)]"
"great service, great food.","[('service', None), ('food', None)]"
"the food is expensive, but worth every bite.","[('bite', None), ('food', None)]"
"sometimes i get bad food and bad service, sometimes i get good good and bad service.","[('service', None), ('food', None)]"
when we were finally seated our waitress came by twice-1 for our order and 2-for our check.,"[('seated', None), ('waitress', None)]"
in summer-eat outside on a terrace (another great feature of suan)!!!,"[('suan', None), ('summer', None), ('feature', None), ('summer-eat', None), ('terrace', None)]"
"it's the perfect restaurant for ny life style, it got cool design, awsome drinks and food and lot's of good looking people eating and hanging at the pink bar...","[('people', None), ('design', None), ('restaurant', None), ('bar', None), ('food', None), ('drinks', None), ('ny life style', None), ('pink bar', None)]"
"recommendations, of course, are required!","[('recommendations', None)]"
we did have to wait at the bar for approx.,"[('wait', None), ('bar', None), ('approx', None)]"
you fellas above says its the best taiwanese restaurant in town.,"[('area', None), ('restaurant', None), ('taiwanese restaurant', None), ('town', None)]"
"yeah, it's that good.",[]
"if you love seafood, you would love this place!","[('place', None), ('seafood', None)]"
"good, fast service.","[('service', None), ('price', None)]"
dakshin is one of the few affordable and tasty indian restaurant in the upper east side.,"[('restaurant', None), ('dakshin', None), ('upper east side', None), ('indian restaurant', None)]"
they charge different prices all the time.,"[('different prices', None), ('time', None), ('prices', None)]"
"to dine at thalia can be slightly deceiving because while its beautiful on the outside, its so bland on the inside.","[('thalia', None), ('outside', None), ('dine', None), ('inside', None)]"
"i was in love with pongsri on 48th, but compared to suan it is slow in service and overpriced.","[('pongsri', None), ('service', None)]"
"my friends and i experienced amazing cheese and a delicious, new summer menu at artisanal last night.","[('artisanal last night', None), ('new summer menu', None), ('menu', None), ('cheese', None)]"
"i am so coming back here again, as much as i can.","[('i', None), ('a', None)]"
i have been going back again and again.,"[('back', None), ('i', None)]"
"it's charmingly small and that leads to an atmoshere that is extremely cozy and romantic, even.","[('small', None), ('atmoshere', None)]"
it is obvious that no one in the restaurant has any idea about or experience with japanese cuisine.,"[('restaurant', None), ('japanese cuisine', None), ('cuisine', None)]"
"in terms of the food itself -- nothing special, we limited ourselves to several appetizers.","[('nothing', None), ('appetizers', None), ('food', None), ('several appetizers', None)]"
love the jazz bands on fri and sat.,"[('fri', None), ('jazz', None), ('jazz bands', None)]"
"overall, excellent restaurant!","[('restaurant', None), ('food', None)]"
"to begin, we were told there was a 30 minute wait and started to leave, when the hostess offered to call us on our cell phone when the table was ready.","[('cell phone', None), ('hostess', None), ('table', None)]"
the servers give you some sample slices of your order while you wait (shortly i might add).,"[('servers', None), ('slices', None)]"
the service was ok.,"[('service', None), ('price', None)]"
"when asked about how a certain dish was prepared in comparison to a similar at other thai restaurants, he replied this is not mcdonald's, every place makes things differently while it is understandable that every place is indeed different, there was not a need to be uncourteous to customers and downright rude.","[('other thai restaurants', None), ('place', None), ('dish', None), ('customers', None), ('certain dish', None), ('comparison', None), ('thai restaurants', None)]"
i ate here for the first time and absolutely loved it!,"[('time', None), ('food', None), ('first time', None)]"
"don't expect to sit down inside though, there are only a few tables and they are always full.","[('tables', None), ('waiting', None)]"
"the staff is accomodating, the ambiance is exciting and yet relaxed, and the food is out of this world!","[('staff', None), ('ambiance', None), ('food', None)]"
"the food was delicious (i had a halibut special, my husband had steak), and the service was top-notch.","[('halibut', None), ('steak', None), ('service', None), ('food', None), ('halibut special', None)]"
the manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group.,"[('anything', None), ('manager', None), ('bill', None), ('entire group', None), ('sophistication', None)]"
this is by far my favorite place in the neighborhood.,"[('place', None), ('neighborhood', None)]"
but too far east!,"[('east', None)]"
satisfying.,[]
highly highly highly recommended!,"[('recommended', None), ('food', None)]"
it's the only place you can get yummy authentic japanese comfort food.,"[('place', None), ('yummy authentic japanese comfort food', None), ('only place', None), ('japanese comfort food', None)]"
we took advanatage of the half price sushi deal on saturday so it was well worth it.,"[('deal', None), ('half price sushi', None)]"
we came here on a crowded saturday night and were seated right away despite being 15 minutes late for our reservation.,"[('seated', None), ('reservation', None), ('saturday night', None)]"
"this place is cool enough to be in the east village, but french enough to make you feel like you could be in a bistro in a back alley in paris.","[('place', None), ('east village', None), ('paris', None), ('bistro', None)]"
we were fast to order the appetizer platter since we were very hungry.,"[('order', None), ('appetizer platter', None), ('food', None)]"
"the staff are attentive, and have smiles on their faces.","[('staff', None), ('smiles', None)]"
this is the best shabu-shabu restaurant in the try-state area.,"[('area', None), ('state area', None), ('shabu-shabu restaurant', None)]"
"no dress codes, no attitudes, plenty of comfort companionship, a great place to relax in an always busy midtown.","[('place', None), ('attitudes', None), ('busy midtown', None), ('dress codes', None)]"
"largest and freshest pieces of sushi, and delicious!","[('freshest pieces', None), ('sushi', None)]"
even the pasta is delicious here (a rarity in new york pizza restaurants).,"[('rarity', None), ('pizza', None), ('pasta', None)]"
"but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.","[('menu', None), ('lot', None), ('dumplings', None), ('appetizer', None)]"
"maybe i say so because it looked promising for people who like artery-clogging jewish deli food, but turns out to be poorly run and awful.","[('jewish deli food', None), ('run', None)]"
after my 3rd time the manager remembered me and treated me like an usual customer.,"[('3rd time', None), ('manager', None), ('customer', None), ('usual customer', None)]"
this place is greatly welcome in the desolate little strip between the prospect expressway and greenwood cemetery - a wasteland we like to call the sliv.,"[('place', None), ('prospect expressway', None), ('little strip', None), ('sliv', None)]"
now if they could only get a toaster.,"[('money', None), ('toaster', None)]"
you will find yourself returning quite often.,"[('returning', None), ('re', None)]"
"when he's not making authentic neapolitan pizza in the open brick oven or lightly frying zucchini blossoms, he's visiting the regulars (a growing legion) and checking on newcomers.","[('zucchini blossoms', None), ('open brick oven', None), ('neapolitan pizza', None)]"
wait staff is blantently unappreciative of your business but its the best pie on the uws!,"[('pie', None), ('staff', None), ('business', None), ('wait staff', None)]"
"the ingredients taste fresher, the crust is thinner and crispier, the slice is less oily, and it's never burnt like it occasionally is at joe's.","[('crust', None), ('ingredients', None), ('slice', None)]"
fish is so very fresh.,"[('fresh', None), ('fish', None)]"
the prices were cheap compared to the quality of service and food.,"[('service', None), ('prices', None), ('food', None)]"
